Parti,Nombre de sièges,Nombre de voix,circonscription-électorale,date,election
ADD,,506,Circonscription Bruxelles-Hal-Vilvorde,1995,chambre-des-représentants
A.R.,,882,Circonscription Bruxelles-Hal-Vilvorde,1995,chambre-des-représentants
PLUS,,1226,Circonscription Bruxelles-Hal-Vilvorde,1995,chambre-des-représentants
BEB,,2958,Circonscription Bruxelles-Hal-Vilvorde,1995,chambre-des-représentants
LETD,,475,Circonscription Bruxelles-Hal-Vilvorde,1995,chambre-des-représentants
PTB-PVDA,,2852,Circonscription Bruxelles-Hal-Vilvorde,1995,chambre-des-représentants
CVP,3.0,116859,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
SP,2.0,68634,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
VLD,1.0,67111,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
AGALEV,,19781,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
VU,1.0,24581,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
VLAAMS BLOK,1.0,25205,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
VVP,,653,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
PVDA-AE,,1308,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
W.O.W.,,759,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
BANAAN,,3681,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
N.W.P.,,718,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
D.L.L.,,450,Courtrai-Roulers-Tielt,1995,chambre-des-représentants
CVP,2.0,59720,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
SP,1.0,65139,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
VLD,2.0,51329,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
AGALEV,,10549,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
VU,,14502,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
VLAAMS BLOK,,17407,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
VVP,,490,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
PVDA-AE,,575,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
W.O.W.,,2334,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
BANAAN,,2028,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
N.W.P.,,229,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
V.N.P.,,317,Furnes-Dixmude-Ypres-Ostende,1995,chambre-des-représentants
CVP,3.0,107967,Gand-Eeklo,1995,chambre-des-représentants
SP,1.0,62453,Gand-Eeklo,1995,chambre-des-représentants
VLD,2.0,91380,Gand-Eeklo,1995,chambre-des-représentants
AGALEV,1.0,29799,Gand-Eeklo,1995,chambre-des-représentants
VU,1.0,30623,Gand-Eeklo,1995,chambre-des-représentants
VLAAMS BLOK,1.0,38932,Gand-Eeklo,1995,chambre-des-représentants
VVP,,1033,Gand-Eeklo,1995,chambre-des-représentants
PVDA-AE,,2801,Gand-Eeklo,1995,chambre-des-représentants
W.O.W.,,3236,Gand-Eeklo,1995,chambre-des-représentants
BANAAN,,3696,Gand-Eeklo,1995,chambre-des-représentants
N.W.P.,,577,Gand-Eeklo,1995,chambre-des-représentants
B.E.B,,1200,Gand-Eeklo,1995,chambre-des-représentants
UNI.E,,1042,Gand-Eeklo,1995,chambre-des-représentants
CVP,4.0,142842,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
SP,3.0,108228,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
VLD,2.0,98518,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
AGALEV,,26858,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
VU,1.0,37627,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
VLAAMS BLOK,1.0,46130,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
VVP,,723,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
PVDA-AE,,3476,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
W.O.W.,,3213,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
BANAAN,,3391,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
N.W.P.,,855,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
A.O.V.,,866,Hasselt-Tongres-Maaseik,1995,chambre-des-représentants
PSC,,18892,Huy-Waremme,1995,chambre-des-représentants
PS,1.0,46325,Huy-Waremme,1995,chambre-des-représentants
ECOLO,1.0,10588,Huy-Waremme,1995,chambre-des-représentants
PRL-FDF,,21642,Huy-Waremme,1995,chambre-des-représentants
FN,,2573,Huy-Waremme,1995,chambre-des-représentants
UNIE,,340,Huy-Waremme,1995,chambre-des-représentants
AGIR,,2400,Huy-Waremme,1995,chambre-des-représentants
PTB-UA,,580,Huy-Waremme,1995,chambre-des-représentants
SUD-BEB,,248,Huy-Waremme,1995,chambre-des-représentants
PSC,2.0,56599,Liège,1995,chambre-des-représentants
PS,4.0,127607,Liège,1995,chambre-des-représentants
ECOLO,1.0,36283,Liège,1995,chambre-des-représentants
PRL-FDF,2.0,72772,Liège,1995,chambre-des-représentants
FN,,15185,Liège,1995,chambre-des-représentants
PCN,,747,Liège,1995,chambre-des-représentants
LIGUE,,808,Liège,1995,chambre-des-représentants
AGIR,,8939,Liège,1995,chambre-des-représentants
LETD,,795,Liège,1995,chambre-des-représentants
U.L.,,907,Liège,1995,chambre-des-représentants
PTB-UA,,3294,Liège,1995,chambre-des-représentants
CVP,2.0,66447,Louvain,1995,chambre-des-représentants
SP,2.0,81068,Louvain,1995,chambre-des-représentants
VLD,3.0,68161,Louvain,1995,chambre-des-représentants
AGALEV,,20479,Louvain,1995,chambre-des-représentants
VU,,20837,Louvain,1995,chambre-des-représentants
VLAAMS BLOK,,24577,Louvain,1995,chambre-des-représentants
VVP,,488,Louvain,1995,chambre-des-représentants
PVDA-AE,,1377,Louvain,1995,chambre-des-représentants
W.O.W.,,2100,Louvain,1995,chambre-des-représentants
BANAAN,,3202,Louvain,1995,chambre-des-représentants
N.W.P.,,437,Louvain,1995,chambre-des-représentants
W.I.T.,,1109,Louvain,1995,chambre-des-représentants
CVP,4.0,150010,Malines-Turnhout,1995,chambre-des-représentants
SP,3.0,80937,Malines-Turnhout,1995,chambre-des-représentants
VLD,1.0,73159,Malines-Turnhout,1995,chambre-des-représentants
AGALEV,1.0,36191,Malines-Turnhout,1995,chambre-des-représentants
VU,,34450,Malines-Turnhout,1995,chambre-des-représentants
VLAAMS BLOK,1.0,60966,Malines-Turnhout,1995,chambre-des-représentants
VVP,,1139,Malines-Turnhout,1995,chambre-des-représentants
PVDA-AE,,2449,Malines-Turnhout,1995,chambre-des-représentants
W.O.W.,,4517,Malines-Turnhout,1995,chambre-des-représentants
BANAAN,,5579,Malines-Turnhout,1995,chambre-des-représentants
N.W.P.,,559,Malines-Turnhout,1995,chambre-des-représentants
D,,837,Malines-Turnhout,1995,chambre-des-représentants
B.E.B,,1188,Malines-Turnhout,1995,chambre-des-représentants
PSC,1.0,42608,Mons-Soignies,1995,chambre-des-représentants
PS,3.0,96313,Mons-Soignies,1995,chambre-des-représentants
ECOLO,1.0,19873,Mons-Soignies,1995,chambre-des-représentants
PRL-FDF,1.0,39856,Mons-Soignies,1995,chambre-des-représentants
FN,,19453,Mons-Soignies,1995,chambre-des-représentants
PC,,2820,Mons-Soignies,1995,chambre-des-représentants
UNIE,,1183,Mons-Soignies,1995,chambre-des-représentants
R,,1606,Mons-Soignies,1995,chambre-des-représentants
EMPLOI,,3812,Mons-Soignies,1995,chambre-des-représentants
AGIR,,918,Mons-Soignies,1995,chambre-des-représentants
I.N.,,311,Mons-Soignies,1995,chambre-des-représentants
FRW,,750,Mons-Soignies,1995,chambre-des-représentants
PTB-UA,,1502,Mons-Soignies,1995,chambre-des-représentants
PSC,2.0,59850,Namur-Dinant-Philippeville,1995,chambre-des-représentants
PS,2.0,81859,Namur-Dinant-Philippeville,1995,chambre-des-représentants
ECOLO,,29723,Namur-Dinant-Philippeville,1995,chambre-des-représentants
PRL-FDF,2.0,66622,Namur-Dinant-Philippeville,1995,chambre-des-représentants
FN,,18050,Namur-Dinant-Philippeville,1995,chambre-des-représentants
UNIE,,1118,Namur-Dinant-Philippeville,1995,chambre-des-représentants
U.R.D.,,704,Namur-Dinant-Philippeville,1995,chambre-des-représentants
PCN,,479,Namur-Dinant-Philippeville,1995,chambre-des-représentants
PTB-UA,,1582,Namur-Dinant-Philippeville,1995,chambre-des-représentants
SUD-BEB,,598,Namur-Dinant-Philippeville,1995,chambre-des-représentants
PSC,1.0,40330,Nivelles,1995,chambre-des-représentants
PS,2.0,44999,Nivelles,1995,chambre-des-représentants
ECOLO,,25674,Nivelles,1995,chambre-des-représentants
PRL-FDF,2.0,76908,Nivelles,1995,chambre-des-représentants
UNIE,,4312,Nivelles,1995,chambre-des-représentants
U.R.D.,,305,Nivelles,1995,chambre-des-représentants
U.D.F.,,1179,Nivelles,1995,chambre-des-représentants
PCN,,615,Nivelles,1995,chambre-des-représentants
PTB-UA,,1108,Nivelles,1995,chambre-des-représentants
SUD-BEB,,1304,Nivelles,1995,chambre-des-représentants
CVP,2.0,77702,Saint-Nicolas-Termonde,1995,chambre-des-représentants
SP,1.0,47332,Saint-Nicolas-Termonde,1995,chambre-des-représentants
VLD,2.0,57684,Saint-Nicolas-Termonde,1995,chambre-des-représentants
AGALEV,,17683,Saint-Nicolas-Termonde,1995,chambre-des-représentants
VU,,20973,Saint-Nicolas-Termonde,1995,chambre-des-représentants
VLAAMS BLOK,1.0,38040,Saint-Nicolas-Termonde,1995,chambre-des-représentants
VVP,,778,Saint-Nicolas-Termonde,1995,chambre-des-représentants
PVDA-AE,,1622,Saint-Nicolas-Termonde,1995,chambre-des-représentants
W.O.W.,,1978,Saint-Nicolas-Termonde,1995,chambre-des-représentants
BANAAN,,3190,Saint-Nicolas-Termonde,1995,chambre-des-représentants
N.W.P.,,403,Saint-Nicolas-Termonde,1995,chambre-des-représentants
B.E.B,,546,Saint-Nicolas-Termonde,1995,chambre-des-représentants
D.S.A.,,536,Saint-Nicolas-Termonde,1995,chambre-des-représentants
PSC,1.0,37781,Tournai-Ath-Mouscron,1995,chambre-des-représentants
PS,2.0,60545,Tournai-Ath-Mouscron,1995,chambre-des-représentants
ECOLO,,16937,Tournai-Ath-Mouscron,1995,chambre-des-représentants
PRL-FDF,1.0,38656,Tournai-Ath-Mouscron,1995,chambre-des-représentants
FN,,8094,Tournai-Ath-Mouscron,1995,chambre-des-représentants
ADM,,831,Tournai-Ath-Mouscron,1995,chambre-des-représentants
AGIR,,1710,Tournai-Ath-Mouscron,1995,chambre-des-représentants
PLUS,,479,Tournai-Ath-Mouscron,1995,chambre-des-représentants
BEB,,2213,Tournai-Ath-Mouscron,1995,chambre-des-représentants
PTB-UA,,924,Tournai-Ath-Mouscron,1995,chambre-des-représentants
PSC,1.0,50462,Verviers,1995,chambre-des-représentants
PS,1.0,32049,Verviers,1995,chambre-des-représentants
ECOLO,,17033,Verviers,1995,chambre-des-représentants
PRL-FDF,2.0,34481,Verviers,1995,chambre-des-représentants
FN,,5873,Verviers,1995,chambre-des-représentants
UNIE,,296,Verviers,1995,chambre-des-représentants
BLANC,,1191,Verviers,1995,chambre-des-représentants
AGIR,,1407,Verviers,1995,chambre-des-représentants
PDA,,329,Verviers,1995,chambre-des-représentants
REF,,310,Verviers,1995,chambre-des-représentants
PDB,,4426,Verviers,1995,chambre-des-représentants
PTB-UA,,780,Verviers,1995,chambre-des-représentants
SUD-BEB,,262,Verviers,1995,chambre-des-représentants
