Parti,Nombre de sièges,Nombre de voix,commune,date,election
CIM,,7,Amay,2014,chambre-des-représentants
ISLAM,,13,Amay,2014,chambre-des-représentants
MR,,896,Amblève,2014,chambre-des-représentants
FDF,,21,Amblève,2014,chambre-des-représentants
ECOLO,,415,Amblève,2014,chambre-des-représentants
PS,,492,Amblève,2014,chambre-des-représentants
CDH,,781,Amblève,2014,chambre-des-représentants
Parti Populaire,,29,Amblève,2014,chambre-des-représentants
PTB-GO !,,35,Amblève,2014,chambre-des-représentants
MG,,12,Amblève,2014,chambre-des-représentants
LA DROITE,,52,Amblève,2014,chambre-des-représentants
DEBOUT LES BELGES,,33,Amblève,2014,chambre-des-représentants
VLC,,3,Amblève,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,2,Amblève,2014,chambre-des-représentants
WALLONIE D'ABORD,,4,Amblève,2014,chambre-des-représentants
PIRATE,,42,Amblève,2014,chambre-des-représentants
NATION,,11,Amblève,2014,chambre-des-représentants
FW,,4,Amblève,2014,chambre-des-représentants
PP PARTIPENSIONNES,,3,Amblève,2014,chambre-des-représentants
R.W.F.,,0,Amblève,2014,chambre-des-représentants
CIM,,1,Amblève,2014,chambre-des-représentants
ISLAM,,7,Amblève,2014,chambre-des-représentants
MR,,2978,Andenne,2014,chambre-des-représentants
FDF,,421,Andenne,2014,chambre-des-représentants
ECOLO,,1588,Andenne,2014,chambre-des-représentants
PS,,5783,Andenne,2014,chambre-des-représentants
CDH,,1748,Andenne,2014,chambre-des-représentants
Parti Populaire,,734,Andenne,2014,chambre-des-représentants
PTB-GO!,,921,Andenne,2014,chambre-des-représentants
MG,,21,Andenne,2014,chambre-des-représentants
LA DROITE,,235,Andenne,2014,chambre-des-représentants
DEBOUT LES BELGES,,354,Andenne,2014,chambre-des-représentants
R.W.F.,,95,Andenne,2014,chambre-des-représentants
B.U.B.- Belg.Unie ,,58,Andenne,2014,chambre-des-représentants
FW,,34,Andenne,2014,chambre-des-représentants
NWA,,42,Andenne,2014,chambre-des-représentants
NATION,,80,Andenne,2014,chambre-des-représentants
Vox Populi Belgica,,81,Andenne,2014,chambre-des-représentants
MR,,8010,Anderlecht,2014,chambre-des-représentants
VLAAMS BELANG,,826,Anderlecht,2014,chambre-des-représentants
FDF,,2740,Anderlecht,2014,chambre-des-représentants
open vld,,1155,Anderlecht,2014,chambre-des-représentants
ECOLO,,3266,Anderlecht,2014,chambre-des-représentants
PS,,13767,Anderlecht,2014,chambre-des-représentants
SP.A,,1253,Anderlecht,2014,chambre-des-représentants
NVA,,1573,Anderlecht,2014,chambre-des-représentants
CDH,,4142,Anderlecht,2014,chambre-des-représentants
CD&V,,865,Anderlecht,2014,chambre-des-représentants
Parti Populaire,,1051,Anderlecht,2014,chambre-des-représentants
PTB*PVDA-GO !,,1559,Anderlecht,2014,chambre-des-représentants
MG,,57,Anderlecht,2014,chambre-des-représentants
LA DROITE,,297,Anderlecht,2014,chambre-des-représentants
DEBOUT LES BELGES!,,1449,Anderlecht,2014,chambre-des-représentants
GAUCHES COMMUNES,,122,Anderlecht,2014,chambre-des-représentants
NATION,,197,Anderlecht,2014,chambre-des-représentants
Agora Erasmus,,38,Anderlecht,2014,chambre-des-représentants
Parti Libertarien,,60,Anderlecht,2014,chambre-des-représentants
Égalitaires ! ,,94,Anderlecht,2014,chambre-des-représentants
LaLutte-DeStrijd,,26,Anderlecht,2014,chambre-des-représentants
ISLAM,,1524,Anderlecht,2014,chambre-des-représentants
MR,,924,Anderlues,2014,chambre-des-représentants
FDF,,106,Anderlues,2014,chambre-des-représentants
ECOLO,,248,Anderlues,2014,chambre-des-représentants
PS,,3288,Anderlues,2014,chambre-des-représentants
CDH,,595,Anderlues,2014,chambre-des-représentants
Parti Populaire,,332,Anderlues,2014,chambre-des-représentants
PTB-GO !,,316,Anderlues,2014,chambre-des-représentants
MG,,60,Anderlues,2014,chambre-des-représentants
LA DROITE,,64,Anderlues,2014,chambre-des-représentants
DEBOUT LES BELGES,,228,Anderlues,2014,chambre-des-représentants
NWA,,24,Anderlues,2014,chambre-des-représentants
RassemblementWalon,,23,Anderlues,2014,chambre-des-représentants
Faire place Nette,,151,Anderlues,2014,chambre-des-représentants
P+,,12,Anderlues,2014,chambre-des-représentants
NATION,,20,Anderlues,2014,chambre-des-représentants
B.U.B.,,6,Anderlues,2014,chambre-des-représentants
Lutte Ouvrière,,39,Anderlues,2014,chambre-des-représentants
WALLONIE D'ABORD,,47,Anderlues,2014,chambre-des-représentants
MGJOD,,0,Anderlues,2014,chambre-des-représentants
PIRATE,,18,Anderlues,2014,chambre-des-représentants
R.W.F.,,15,Anderlues,2014,chambre-des-représentants
FW,,19,Anderlues,2014,chambre-des-représentants
MR,,951,Anhée,2014,chambre-des-représentants
FDF,,93,Anhée,2014,chambre-des-représentants
ECOLO,,340,Anhée,2014,chambre-des-représentants
PS,,993,Anhée,2014,chambre-des-représentants
CDH,,1356,Anhée,2014,chambre-des-représentants
Parti Populaire,,169,Anhée,2014,chambre-des-représentants
PTB-GO!,,230,Anhée,2014,chambre-des-représentants
MG,,5,Anhée,2014,chambre-des-représentants
LA DROITE,,63,Anhée,2014,chambre-des-représentants
DEBOUT LES BELGES,,72,Anhée,2014,chambre-des-représentants
R.W.F.,,43,Anhée,2014,chambre-des-représentants
B.U.B.- Belg.Unie ,,7,Anhée,2014,chambre-des-représentants
FW,,8,Anhée,2014,chambre-des-représentants
NWA,,8,Anhée,2014,chambre-des-représentants
NATION,,27,Anhée,2014,chambre-des-représentants
Vox Populi Belgica,,15,Anhée,2014,chambre-des-représentants
MR,,3153,Ans,2014,chambre-des-représentants
FDF,,553,Ans,2014,chambre-des-représentants
ECOLO,,1118,Ans,2014,chambre-des-représentants
PS,,6449,Ans,2014,chambre-des-représentants
CDH,,1665,Ans,2014,chambre-des-représentants
Parti Populaire,,935,Ans,2014,chambre-des-représentants
PTB-GO !,,1453,Ans,2014,chambre-des-représentants
MG,,20,Ans,2014,chambre-des-représentants
LA DROITE,,215,Ans,2014,chambre-des-représentants
DEBOUT LES BELGES,,271,Ans,2014,chambre-des-représentants
VLC,,49,Ans,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,27,Ans,2014,chambre-des-représentants
WALLONIE D'ABORD,,202,Ans,2014,chambre-des-représentants
PIRATE,,100,Ans,2014,chambre-des-représentants
NATION,,59,Ans,2014,chambre-des-représentants
FW,,16,Ans,2014,chambre-des-représentants
PP PARTIPENSIONNES,,74,Ans,2014,chambre-des-représentants
R.W.F.,,43,Ans,2014,chambre-des-représentants
CIM,,9,Ans,2014,chambre-des-représentants
ISLAM,,168,Ans,2014,chambre-des-représentants
MR,,737,Anthisnes,2014,chambre-des-représentants
FDF,,65,Anthisnes,2014,chambre-des-représentants
ECOLO,,279,Anthisnes,2014,chambre-des-représentants
PS,,821,Anthisnes,2014,chambre-des-représentants
CDH,,219,Anthisnes,2014,chambre-des-représentants
Parti Populaire,,69,Anthisnes,2014,chambre-des-représentants
PTB-GO !,,288,Anthisnes,2014,chambre-des-représentants
MG,,2,Anthisnes,2014,chambre-des-représentants
LA DROITE,,56,Anthisnes,2014,chambre-des-représentants
DEBOUT LES BELGES,,12,Anthisnes,2014,chambre-des-représentants
VLC,,5,Anthisnes,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,4,Anthisnes,2014,chambre-des-représentants
WALLONIE D'ABORD,,23,Anthisnes,2014,chambre-des-représentants
PIRATE,,13,Anthisnes,2014,chambre-des-représentants
NATION,,3,Anthisnes,2014,chambre-des-représentants
FW,,0,Anthisnes,2014,chambre-des-représentants
PP PARTIPENSIONNES,,9,Anthisnes,2014,chambre-des-représentants
R.W.F.,,6,Anthisnes,2014,chambre-des-représentants
CIM,,77,Anthisnes,2014,chambre-des-représentants
ISLAM,,1,Anthisnes,2014,chambre-des-représentants
MR,,877,Antoing,2014,chambre-des-représentants
FDF,,67,Antoing,2014,chambre-des-représentants
ECOLO,,289,Antoing,2014,chambre-des-représentants
PS,,2213,Antoing,2014,chambre-des-représentants
CDH,,354,Antoing,2014,chambre-des-représentants
Parti Populaire,,85,Antoing,2014,chambre-des-représentants
PTB-GO !,,172,Antoing,2014,chambre-des-représentants
MG,,30,Antoing,2014,chambre-des-représentants
LA DROITE,,57,Antoing,2014,chambre-des-représentants
DEBOUT LES BELGES,,105,Antoing,2014,chambre-des-représentants
NWA,,4,Antoing,2014,chambre-des-représentants
RassemblementWalon,,10,Antoing,2014,chambre-des-représentants
Faire place Nette,,68,Antoing,2014,chambre-des-représentants
P+,,4,Antoing,2014,chambre-des-représentants
NATION,,62,Antoing,2014,chambre-des-représentants
B.U.B.,,4,Antoing,2014,chambre-des-représentants
Lutte Ouvrière,,26,Antoing,2014,chambre-des-représentants
WALLONIE D'ABORD,,26,Antoing,2014,chambre-des-représentants
MGJOD,,2,Antoing,2014,chambre-des-représentants
PIRATE,,57,Antoing,2014,chambre-des-représentants
R.W.F.,,10,Antoing,2014,chambre-des-représentants
FW,,5,Antoing,2014,chambre-des-représentants
GROEN,,37672,Anvers,2014,chambre-des-représentants
VLAAMS BELANG,,20673,Anvers,2014,chambre-des-représentants
OpenVld,,24030,Anvers,2014,chambre-des-représentants
SP.A,,44986,Anvers,2014,chambre-des-représentants
N-VA,,92190,Anvers,2014,chambre-des-représentants
CD&V,,23051,Anvers,2014,chambre-des-représentants
PVDA+,,24466,Anvers,2014,chambre-des-représentants
R.O.S.S.E.M.,,599,Anvers,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,363,Anvers,2014,chambre-des-représentants
Piratenpartij,,2652,Anvers,2014,chambre-des-représentants
GROEN,,980,Anzegem,2014,chambre-des-représentants
VLAAMS BELANG,,438,Anzegem,2014,chambre-des-représentants
OpenVld,,1483,Anzegem,2014,chambre-des-représentants
Lijst Dedecker,,300,Anzegem,2014,chambre-des-représentants
SP.A,,1204,Anzegem,2014,chambre-des-représentants
N-VA,,3117,Anzegem,2014,chambre-des-représentants
CD&V,,2479,Anzegem,2014,chambre-des-représentants
PVDA+,,117,Anzegem,2014,chambre-des-représentants
R.O.S.S.E.M.,,21,Anzegem,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,17,Anzegem,2014,chambre-des-représentants
GROEN,,437,Ardooie,2014,chambre-des-représentants
VLAAMS BELANG,,284,Ardooie,2014,chambre-des-représentants
OpenVld,,1401,Ardooie,2014,chambre-des-représentants
Lijst Dedecker,,210,Ardooie,2014,chambre-des-représentants
SP.A,,735,Ardooie,2014,chambre-des-représentants
N-VA,,1686,Ardooie,2014,chambre-des-représentants
CD&V,,1472,Ardooie,2014,chambre-des-représentants
PVDA+,,75,Ardooie,2014,chambre-des-représentants
R.O.S.S.E.M.,,23,Ardooie,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,5,Ardooie,2014,chambre-des-représentants
GROEN,,556,Arendonk,2014,chambre-des-représentants
VLAAMS BELANG,,576,Arendonk,2014,chambre-des-représentants
OpenVld,,608,Arendonk,2014,chambre-des-représentants
SP.A,,804,Arendonk,2014,chambre-des-représentants
N-VA,,3395,Arendonk,2014,chambre-des-représentants
CD&V,,1848,Arendonk,2014,chambre-des-représentants
PVDA+,,139,Arendonk,2014,chambre-des-représentants
R.O.S.S.E.M.,,20,Arendonk,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,9,Arendonk,2014,chambre-des-représentants
Piratenpartij,,62,Arendonk,2014,chambre-des-représentants
MR,,4500,Arlon,2014,chambre-des-représentants
FDF,,409,Arlon,2014,chambre-des-représentants
ECOLO,,2182,Arlon,2014,chambre-des-représentants
PS,,4070,Arlon,2014,chambre-des-représentants
CDH,,4966,Arlon,2014,chambre-des-représentants
Parti Populaire,,719,Arlon,2014,chambre-des-représentants
PTB-GO!,,362,Arlon,2014,chambre-des-représentants
MG,,100,Arlon,2014,chambre-des-représentants
LA DROITE,,281,Arlon,2014,chambre-des-représentants
DEBOUT LES BELGES,,399,Arlon,2014,chambre-des-représentants
R.W.F.,,84,Arlon,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,113,Arlon,2014,chambre-des-représentants
GROEN,,281,As,2014,chambre-des-représentants
VLAAMS BELANG,,348,As,2014,chambre-des-représentants
OpenVld,,520,As,2014,chambre-des-représentants
SP.A,,739,As,2014,chambre-des-représentants
N-VA,,1951,As,2014,chambre-des-représentants
CD&V,,1246,As,2014,chambre-des-représentants
PVDA+,,197,As,2014,chambre-des-représentants
Piratenpartij,,34,As,2014,chambre-des-représentants
R.O.S.S.E.M.,,12,As,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,9,As,2014,chambre-des-représentants
GROEN,,1377,Asse,2014,chambre-des-représentants
VLAAMS BELANG,,798,Asse,2014,chambre-des-représentants
FDF,,345,Asse,2014,chambre-des-représentants
OpenVld,,5611,Asse,2014,chambre-des-représentants
SP.A,,2017,Asse,2014,chambre-des-représentants
N-VA,,5694,Asse,2014,chambre-des-représentants
CD&V,,3031,Asse,2014,chambre-des-représentants
PVDA+,,284,Asse,2014,chambre-des-représentants
ROSSEM,,38,Asse,2014,chambre-des-représentants
PP,,70,Asse,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,86,Asse,2014,chambre-des-représentants
GROEN,,719,Assenede,2014,chambre-des-représentants
VLAAMS BELANG,,620,Assenede,2014,chambre-des-représentants
open vld,,1779,Assenede,2014,chambre-des-représentants
SP.A,,1224,Assenede,2014,chambre-des-représentants
N-VA,,2851,Assenede,2014,chambre-des-représentants
CD&V,,1932,Assenede,2014,chambre-des-représentants
PVDA+,,398,Assenede,2014,chambre-des-représentants
R.O.S.S.E.M.,,39,Assenede,2014,chambre-des-représentants
Piratenpartij,,64,Assenede,2014,chambre-des-représentants
SD&P,,5,Assenede,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,15,Assenede,2014,chambre-des-représentants
PVGW,,6,Assenede,2014,chambre-des-représentants
MR,,1245,Assesse,2014,chambre-des-représentants
FDF,,117,Assesse,2014,chambre-des-représentants
ECOLO,,630,Assesse,2014,chambre-des-représentants
PS,,956,Assesse,2014,chambre-des-représentants
CDH,,530,Assesse,2014,chambre-des-représentants
Parti Populaire,,109,Assesse,2014,chambre-des-représentants
PTB-GO!,,114,Assesse,2014,chambre-des-représentants
MG,,7,Assesse,2014,chambre-des-représentants
LA DROITE,,72,Assesse,2014,chambre-des-représentants
DEBOUT LES BELGES,,115,Assesse,2014,chambre-des-représentants
R.W.F.,,37,Assesse,2014,chambre-des-représentants
B.U.B.- Belg.Unie ,,41,Assesse,2014,chambre-des-représentants
FW,,13,Assesse,2014,chambre-des-représentants
NWA,,6,Assesse,2014,chambre-des-représentants
NATION,,15,Assesse,2014,chambre-des-représentants
Vox Populi Belgica,,10,Assesse,2014,chambre-des-représentants
MR,,4087,Ath,2014,chambre-des-représentants
FDF,,392,Ath,2014,chambre-des-représentants
ECOLO,,1253,Ath,2014,chambre-des-représentants
PS,,7951,Ath,2014,chambre-des-représentants
CDH,,1997,Ath,2014,chambre-des-représentants
Parti Populaire,,814,Ath,2014,chambre-des-représentants
PTB-GO !,,497,Ath,2014,chambre-des-représentants
MG,,92,Ath,2014,chambre-des-représentants
LA DROITE,,103,Ath,2014,chambre-des-représentants
DEBOUT LES BELGES,,295,Ath,2014,chambre-des-représentants
NWA,,22,Ath,2014,chambre-des-représentants
RassemblementWalon,,49,Ath,2014,chambre-des-représentants
Faire place Nette,,168,Ath,2014,chambre-des-représentants
P+,,22,Ath,2014,chambre-des-représentants
NATION,,36,Ath,2014,chambre-des-représentants
B.U.B.,,13,Ath,2014,chambre-des-représentants
Lutte Ouvrière,,69,Ath,2014,chambre-des-représentants
WALLONIE D'ABORD,,84,Ath,2014,chambre-des-représentants
MGJOD,,15,Ath,2014,chambre-des-représentants
PIRATE,,149,Ath,2014,chambre-des-représentants
R.W.F.,,43,Ath,2014,chambre-des-représentants
FW,,21,Ath,2014,chambre-des-représentants
MR,,893,Attert,2014,chambre-des-représentants
FDF,,62,Attert,2014,chambre-des-représentants
ECOLO,,404,Attert,2014,chambre-des-représentants
PS,,376,Attert,2014,chambre-des-représentants
CDH,,1445,Attert,2014,chambre-des-représentants
Parti Populaire,,98,Attert,2014,chambre-des-représentants
PTB-GO!,,63,Attert,2014,chambre-des-représentants
MG,,11,Attert,2014,chambre-des-représentants
LA DROITE,,42,Attert,2014,chambre-des-représentants
DEBOUT LES BELGES,,40,Attert,2014,chambre-des-représentants
R.W.F.,,16,Attert,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,21,Attert,2014,chambre-des-représentants
MR,,1324,Aubange,2014,chambre-des-représentants
FDF,,120,Aubange,2014,chambre-des-représentants
ECOLO,,650,Aubange,2014,chambre-des-représentants
PS,,2160,Aubange,2014,chambre-des-représentants
CDH,,1965,Aubange,2014,chambre-des-représentants
Parti Populaire,,334,Aubange,2014,chambre-des-représentants
PTB-GO!,,179,Aubange,2014,chambre-des-représentants
MG,,151,Aubange,2014,chambre-des-représentants
LA DROITE,,150,Aubange,2014,chambre-des-représentants
DEBOUT LES BELGES,,226,Aubange,2014,chambre-des-représentants
R.W.F.,,32,Aubange,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,43,Aubange,2014,chambre-des-représentants
MR,,1452,Aubel,2014,chambre-des-représentants
FDF,,148,Aubel,2014,chambre-des-représentants
ECOLO,,256,Aubel,2014,chambre-des-représentants
PS,,796,Aubel,2014,chambre-des-représentants
CDH,,582,Aubel,2014,chambre-des-représentants
Parti Populaire,,174,Aubel,2014,chambre-des-représentants
PTB-GO !,,78,Aubel,2014,chambre-des-représentants
MG,,4,Aubel,2014,chambre-des-représentants
LA DROITE,,17,Aubel,2014,chambre-des-représentants
DEBOUT LES BELGES,,17,Aubel,2014,chambre-des-représentants
VLC,,6,Aubel,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,1,Aubel,2014,chambre-des-représentants
WALLONIE D'ABORD,,7,Aubel,2014,chambre-des-représentants
PIRATE,,7,Aubel,2014,chambre-des-représentants
NATION,,3,Aubel,2014,chambre-des-représentants
FW,,1,Aubel,2014,chambre-des-représentants
PP PARTIPENSIONNES,,7,Aubel,2014,chambre-des-représentants
R.W.F.,,3,Aubel,2014,chambre-des-représentants
CIM,,1,Aubel,2014,chambre-des-représentants
ISLAM,,1,Aubel,2014,chambre-des-représentants
GROEN,,1797,Audenarde,2014,chambre-des-représentants
VLAAMS BELANG,,710,Audenarde,2014,chambre-des-représentants
open vld,,4920,Audenarde,2014,chambre-des-représentants
SP.A,,2122,Audenarde,2014,chambre-des-représentants
N-VA,,5705,Audenarde,2014,chambre-des-représentants
CD&V,,4187,Audenarde,2014,chambre-des-représentants
PVDA+,,281,Audenarde,2014,chambre-des-représentants
R.O.S.S.E.M.,,36,Audenarde,2014,chambre-des-représentants
Piratenpartij,,101,Audenarde,2014,chambre-des-représentants
SD&P,,7,Audenarde,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,21,Audenarde,2014,chambre-des-représentants
PVGW,,11,Audenarde,2014,chambre-des-représentants
MR,,3916,Auderghem,2014,chambre-des-représentants
VLAAMS BELANG,,91,Auderghem,2014,chambre-des-représentants
FDF,,4339,Auderghem,2014,chambre-des-représentants
open vld,,345,Auderghem,2014,chambre-des-représentants
ECOLO,,1900,Auderghem,2014,chambre-des-représentants
PS,,2188,Auderghem,2014,chambre-des-représentants
SP.A,,122,Auderghem,2014,chambre-des-représentants
NVA,,287,Auderghem,2014,chambre-des-représentants
CDH,,971,Auderghem,2014,chambre-des-représentants
CD&V,,281,Auderghem,2014,chambre-des-représentants
Parti Populaire,,259,Auderghem,2014,chambre-des-représentants
PTB*PVDA-GO !,,428,Auderghem,2014,chambre-des-représentants
MG,,16,Auderghem,2014,chambre-des-représentants
LA DROITE,,87,Auderghem,2014,chambre-des-représentants
DEBOUT LES BELGES!,,180,Auderghem,2014,chambre-des-représentants
GAUCHES COMMUNES,,37,Auderghem,2014,chambre-des-représentants
NATION,,36,Auderghem,2014,chambre-des-représentants
Agora Erasmus,,11,Auderghem,2014,chambre-des-représentants
Parti Libertarien,,30,Auderghem,2014,chambre-des-représentants
Égalitaires ! ,,7,Auderghem,2014,chambre-des-représentants
LaLutte-DeStrijd,,5,Auderghem,2014,chambre-des-représentants
ISLAM,,74,Auderghem,2014,chambre-des-représentants
GROEN,,450,Avelgem,2014,chambre-des-représentants
VLAAMS BELANG,,298,Avelgem,2014,chambre-des-représentants
OpenVld,,1049,Avelgem,2014,chambre-des-représentants
Lijst Dedecker,,190,Avelgem,2014,chambre-des-représentants
SP.A,,1499,Avelgem,2014,chambre-des-représentants
N-VA,,1498,Avelgem,2014,chambre-des-représentants
CD&V,,1573,Avelgem,2014,chambre-des-représentants
PVDA+,,87,Avelgem,2014,chambre-des-représentants
R.O.S.S.E.M.,,22,Avelgem,2014,chambre-des-représentants
B.U.B.-Belg.Unie,,20,Avelgem,2014,chambre-des-représentants
