Parti,Nombre de sièges,Nombre de voix,province,date,election
PVDA+,,21525,Province de Flandre Orientale,2014,parlement-européen
MR,,169776,Province de Hainaut,2014,parlement-européen
FDF,,15952,Province de Hainaut,2014,parlement-européen
ECOLO,,63448,Province de Hainaut,2014,parlement-européen
PS,,261291,Province de Hainaut,2014,parlement-européen
CDH,,75185,Province de Hainaut,2014,parlement-européen
Parti Populaire,,49411,Province de Hainaut,2014,parlement-européen
PTB-GO!,,42879,Province de Hainaut,2014,parlement-européen
Stand Up USE,,1758,Province de Hainaut,2014,parlement-européen
MG,,1937,Province de Hainaut,2014,parlement-européen
VEGA,,3012,Province de Hainaut,2014,parlement-européen
LA DROITE,,15550,Province de Hainaut,2014,parlement-européen
DEBOUT LES BELGES,,31577,Province de Hainaut,2014,parlement-européen
MR,,151846,Province de Liège,2014,parlement-européen
FDF,,11822,Province de Liège,2014,parlement-européen
ECOLO,,65731,Province de Liège,2014,parlement-européen
PS,,179278,Province de Liège,2014,parlement-européen
CDH,,59338,Province de Liège,2014,parlement-européen
Parti Populaire,,42158,Province de Liège,2014,parlement-européen
PTB-GO!,,47602,Province de Liège,2014,parlement-européen
Stand Up USE,,1220,Province de Liège,2014,parlement-européen
MG,,1122,Province de Liège,2014,parlement-européen
VEGA,,5305,Province de Liège,2014,parlement-européen
LA DROITE,,9998,Province de Liège,2014,parlement-européen
DEBOUT LES BELGES,,12804,Province de Liège,2014,parlement-européen
GROEN,,39708,Province de Limbourg,2014,parlement-européen
VLAAMS BELANG,,37643,Province de Limbourg,2014,parlement-européen
open vld,,92278,Province de Limbourg,2014,parlement-européen
SP.A,,90326,Province de Limbourg,2014,parlement-européen
N-VA,,149394,Province de Limbourg,2014,parlement-européen
CD&V,,130744,Province de Limbourg,2014,parlement-européen
PVDA+,,13867,Province de Limbourg,2014,parlement-européen
MR,,46423,Province de Luxembourg,2014,parlement-européen
FDF,,2730,Province de Luxembourg,2014,parlement-européen
ECOLO,,17981,Province de Luxembourg,2014,parlement-européen
PS,,34858,Province de Luxembourg,2014,parlement-européen
CDH,,39424,Province de Luxembourg,2014,parlement-européen
Parti Populaire,,9478,Province de Luxembourg,2014,parlement-européen
PTB-GO!,,3960,Province de Luxembourg,2014,parlement-européen
Stand Up USE,,321,Province de Luxembourg,2014,parlement-européen
MG,,503,Province de Luxembourg,2014,parlement-européen
VEGA,,565,Province de Luxembourg,2014,parlement-européen
LA DROITE,,2344,Province de Luxembourg,2014,parlement-européen
DEBOUT LES BELGES,,3268,Province de Luxembourg,2014,parlement-européen
MR,,86609,Province de Namur,2014,parlement-européen
FDF,,6876,Province de Namur,2014,parlement-européen
ECOLO,,35550,Province de Namur,2014,parlement-européen
PS,,77668,Province de Namur,2014,parlement-européen
CDH,,39915,Province de Namur,2014,parlement-européen
Parti Populaire,,19084,Province de Namur,2014,parlement-européen
PTB-GO!,,14211,Province de Namur,2014,parlement-européen
Stand Up USE,,831,Province de Namur,2014,parlement-européen
MG,,400,Province de Namur,2014,parlement-européen
VEGA,,1635,Province de Namur,2014,parlement-européen
LA DROITE,,4960,Province de Namur,2014,parlement-européen
DEBOUT LES BELGES,,7305,Province de Namur,2014,parlement-européen
GROEN,,78671,Province du Brabant Flamand,2014,parlement-européen
VLAAMS BELANG,,35123,Province du Brabant Flamand,2014,parlement-européen
open vld,,170602,Province du Brabant Flamand,2014,parlement-européen
SP.A,,78185,Province du Brabant Flamand,2014,parlement-européen
N-VA,,162612,Province du Brabant Flamand,2014,parlement-européen
CD&V,,124138,Province du Brabant Flamand,2014,parlement-européen
PVDA+,,11269,Province du Brabant Flamand,2014,parlement-européen
MR,,97911,Province du Brabant Wallon,2014,parlement-européen
FDF,,8264,Province du Brabant Wallon,2014,parlement-européen
ECOLO,,36843,Province du Brabant Wallon,2014,parlement-européen
PS,,44175,Province du Brabant Wallon,2014,parlement-européen
CDH,,20766,Province du Brabant Wallon,2014,parlement-européen
Parti Populaire,,13479,Province du Brabant Wallon,2014,parlement-européen
PTB-GO!,,5747,Province du Brabant Wallon,2014,parlement-européen
Stand Up USE,,1705,Province du Brabant Wallon,2014,parlement-européen
MG,,164,Province du Brabant Wallon,2014,parlement-européen
VEGA,,1232,Province du Brabant Wallon,2014,parlement-européen
LA DROITE,,2746,Province du Brabant Wallon,2014,parlement-européen
DEBOUT LES BELGES,,3704,Province du Brabant Wallon,2014,parlement-européen
