Parti,Nombre de sièges,Nombre de voix,commune,date,election
Parti Populaire,,977,Ans,2014,parlement-wallon
PTB-GO !,,1484,Ans,2014,parlement-wallon
MG,,12,Ans,2014,parlement-wallon
VEGA,,130,Ans,2014,parlement-wallon
LA DROITE,,222,Ans,2014,parlement-wallon
VLC,,46,Ans,2014,parlement-wallon
NATION,,51,Ans,2014,parlement-wallon
ISLAM,,137,Ans,2014,parlement-wallon
NWA,,20,Ans,2014,parlement-wallon
WALLONIE D'ABORD,,302,Ans,2014,parlement-wallon
PP PARTIPENSIONNES,,100,Ans,2014,parlement-wallon
FW,,15,Ans,2014,parlement-wallon
R.W.F.,,47,Ans,2014,parlement-wallon
MR,,768,Anthisnes,2014,parlement-wallon
FDF,,68,Anthisnes,2014,parlement-wallon
ECOLO,,337,Anthisnes,2014,parlement-wallon
PS,,781,Anthisnes,2014,parlement-wallon
CDH,,232,Anthisnes,2014,parlement-wallon
Parti Populaire,,86,Anthisnes,2014,parlement-wallon
PTB-GO!,,322,Anthisnes,2014,parlement-wallon
MG,,5,Anthisnes,2014,parlement-wallon
LA DROITE,,46,Anthisnes,2014,parlement-wallon
R.W.F.,,7,Anthisnes,2014,parlement-wallon
VLC,,5,Anthisnes,2014,parlement-wallon
PP PARTIPENSIONNES,,26,Anthisnes,2014,parlement-wallon
MR,,825,Antoing,2014,parlement-wallon
FDF,,78,Antoing,2014,parlement-wallon
ECOLO,,317,Antoing,2014,parlement-wallon
PS,,2406,Antoing,2014,parlement-wallon
CDH,,310,Antoing,2014,parlement-wallon
Parti Populaire,,110,Antoing,2014,parlement-wallon
PTB-GO !,,184,Antoing,2014,parlement-wallon
MG,,54,Antoing,2014,parlement-wallon
LA DROITE,,75,Antoing,2014,parlement-wallon
RassemblementWalon,,49,Antoing,2014,parlement-wallon
NATION,,105,Antoing,2014,parlement-wallon
R,,22,Antoing,2014,parlement-wallon
MR,,3983,Arlon,2014,parlement-wallon
FDF,,395,Arlon,2014,parlement-wallon
ECOLO,,1951,Arlon,2014,parlement-wallon
PS,,3436,Arlon,2014,parlement-wallon
CDH,,4678,Arlon,2014,parlement-wallon
Parti Populaire,,768,Arlon,2014,parlement-wallon
PTB-GO!,,370,Arlon,2014,parlement-wallon
MG,,136,Arlon,2014,parlement-wallon
R.W.F.,,115,Arlon,2014,parlement-wallon
MR,,1454,Assesse,2014,parlement-wallon
FDF,,118,Assesse,2014,parlement-wallon
ECOLO,,512,Assesse,2014,parlement-wallon
PS,,769,Assesse,2014,parlement-wallon
CDH,,1063,Assesse,2014,parlement-wallon
Parti Populaire,,150,Assesse,2014,parlement-wallon
PTB-GO!,,169,Assesse,2014,parlement-wallon
MG,,3,Assesse,2014,parlement-wallon
LA DROITE,,57,Assesse,2014,parlement-wallon
R,,45,Assesse,2014,parlement-wallon
R.W.F.,,26,Assesse,2014,parlement-wallon
FW,,13,Assesse,2014,parlement-wallon
UdL,,3,Assesse,2014,parlement-wallon
NATION,,23,Assesse,2014,parlement-wallon
MR,,4444,Ath,2014,parlement-wallon
FDF,,407,Ath,2014,parlement-wallon
ECOLO,,1520,Ath,2014,parlement-wallon
PS,,8064,Ath,2014,parlement-wallon
CDH,,1668,Ath,2014,parlement-wallon
Parti Populaire,,928,Ath,2014,parlement-wallon
PTB-GO !,,572,Ath,2014,parlement-wallon
MG,,154,Ath,2014,parlement-wallon
LA DROITE,,194,Ath,2014,parlement-wallon
RassemblementWalon,,191,Ath,2014,parlement-wallon
NATION,,102,Ath,2014,parlement-wallon
R,,82,Ath,2014,parlement-wallon
MR,,683,Attert,2014,parlement-wallon
FDF,,55,Attert,2014,parlement-wallon
ECOLO,,290,Attert,2014,parlement-wallon
PS,,261,Attert,2014,parlement-wallon
CDH,,1660,Attert,2014,parlement-wallon
Parti Populaire,,96,Attert,2014,parlement-wallon
PTB-GO!,,59,Attert,2014,parlement-wallon
MG,,12,Attert,2014,parlement-wallon
R.W.F.,,15,Attert,2014,parlement-wallon
MR,,1370,Aubange,2014,parlement-wallon
FDF,,130,Aubange,2014,parlement-wallon
ECOLO,,622,Aubange,2014,parlement-wallon
PS,,2520,Aubange,2014,parlement-wallon
CDH,,1837,Aubange,2014,parlement-wallon
Parti Populaire,,371,Aubange,2014,parlement-wallon
PTB-GO!,,216,Aubange,2014,parlement-wallon
MG,,107,Aubange,2014,parlement-wallon
R.W.F.,,72,Aubange,2014,parlement-wallon
MR,,1344,Aubel,2014,parlement-wallon
F.D.F.,,48,Aubel,2014,parlement-wallon
ECOLO,,204,Aubel,2014,parlement-wallon
PS,,373,Aubel,2014,parlement-wallon
CDH,,466,Aubel,2014,parlement-wallon
Parti Populaire,,163,Aubel,2014,parlement-wallon
PTB-GO!,,76,Aubel,2014,parlement-wallon
MG,,6,Aubel,2014,parlement-wallon
LA DROITE,,20,Aubel,2014,parlement-wallon
R.W.F.,,6,Aubel,2014,parlement-wallon
VLC,,6,Aubel,2014,parlement-wallon
R,,2,Aubel,2014,parlement-wallon
PP PARTIPENSIONNES,,12,Aubel,2014,parlement-wallon
MR,,1602,Awans,2014,parlement-wallon
F.D.F,,135,Awans,2014,parlement-wallon
ECOLO,,372,Awans,2014,parlement-wallon
PS,,1833,Awans,2014,parlement-wallon
CDH,,689,Awans,2014,parlement-wallon
Parti Populaire,,344,Awans,2014,parlement-wallon
PTB-GO !,,426,Awans,2014,parlement-wallon
MG,,3,Awans,2014,parlement-wallon
VEGA,,40,Awans,2014,parlement-wallon
LA DROITE,,79,Awans,2014,parlement-wallon
VLC,,9,Awans,2014,parlement-wallon
NATION,,8,Awans,2014,parlement-wallon
ISLAM,,8,Awans,2014,parlement-wallon
NWA,,6,Awans,2014,parlement-wallon
WALLONIE D'ABORD,,103,Awans,2014,parlement-wallon
PP PARTIPENSIONNES,,28,Awans,2014,parlement-wallon
FW,,9,Awans,2014,parlement-wallon
R.W.F.,,12,Awans,2014,parlement-wallon
MR,,3313,Aywaille,2014,parlement-wallon
F.D.F,,130,Aywaille,2014,parlement-wallon
ECOLO,,648,Aywaille,2014,parlement-wallon
PS,,1446,Aywaille,2014,parlement-wallon
CDH,,1026,Aywaille,2014,parlement-wallon
Parti Populaire,,295,Aywaille,2014,parlement-wallon
PTB-GO !,,421,Aywaille,2014,parlement-wallon
MG,,5,Aywaille,2014,parlement-wallon
VEGA,,56,Aywaille,2014,parlement-wallon
LA DROITE,,95,Aywaille,2014,parlement-wallon
VLC,,11,Aywaille,2014,parlement-wallon
NATION,,8,Aywaille,2014,parlement-wallon
ISLAM,,7,Aywaille,2014,parlement-wallon
NWA,,3,Aywaille,2014,parlement-wallon
WALLONIE D'ABORD,,111,Aywaille,2014,parlement-wallon
PP PARTIPENSIONNES,,45,Aywaille,2014,parlement-wallon
FW,,11,Aywaille,2014,parlement-wallon
R.W.F.,,25,Aywaille,2014,parlement-wallon
MR,,839,Baelen,2014,parlement-wallon
F.D.F.,,42,Baelen,2014,parlement-wallon
ECOLO,,303,Baelen,2014,parlement-wallon
PS,,612,Baelen,2014,parlement-wallon
CDH,,437,Baelen,2014,parlement-wallon
Parti Populaire,,171,Baelen,2014,parlement-wallon
PTB-GO!,,94,Baelen,2014,parlement-wallon
MG,,3,Baelen,2014,parlement-wallon
LA DROITE,,80,Baelen,2014,parlement-wallon
R.W.F.,,13,Baelen,2014,parlement-wallon
VLC,,8,Baelen,2014,parlement-wallon
R,,4,Baelen,2014,parlement-wallon
PP PARTIPENSIONNES,,18,Baelen,2014,parlement-wallon
MR,,1244,Bassenge,2014,parlement-wallon
F.D.F,,117,Bassenge,2014,parlement-wallon
ECOLO,,382,Bassenge,2014,parlement-wallon
PS,,1368,Bassenge,2014,parlement-wallon
CDH,,988,Bassenge,2014,parlement-wallon
Parti Populaire,,483,Bassenge,2014,parlement-wallon
PTB-GO !,,402,Bassenge,2014,parlement-wallon
MG,,2,Bassenge,2014,parlement-wallon
VEGA,,19,Bassenge,2014,parlement-wallon
LA DROITE,,56,Bassenge,2014,parlement-wallon
VLC,,13,Bassenge,2014,parlement-wallon
NATION,,35,Bassenge,2014,parlement-wallon
ISLAM,,13,Bassenge,2014,parlement-wallon
NWA,,6,Bassenge,2014,parlement-wallon
WALLONIE D'ABORD,,98,Bassenge,2014,parlement-wallon
PP PARTIPENSIONNES,,31,Bassenge,2014,parlement-wallon
FW,,8,Bassenge,2014,parlement-wallon
R.W.F.,,15,Bassenge,2014,parlement-wallon
MR,,2717,Bastogne,2014,parlement-wallon
FDF,,260,Bastogne,2014,parlement-wallon
ECOLO,,544,Bastogne,2014,parlement-wallon
PS,,1107,Bastogne,2014,parlement-wallon
CDH,,3999,Bastogne,2014,parlement-wallon
Parti Populaire,,333,Bastogne,2014,parlement-wallon
PTB-GO!,,190,Bastogne,2014,parlement-wallon
MG,,21,Bastogne,2014,parlement-wallon
R.W.F.,,39,Bastogne,2014,parlement-wallon
MR,,1199,Beaumont,2014,parlement-wallon
FDF,,92,Beaumont,2014,parlement-wallon
ECOLO,,253,Beaumont,2014,parlement-wallon
PS,,1448,Beaumont,2014,parlement-wallon
CDH,,635,Beaumont,2014,parlement-wallon
Parti Populaire,,286,Beaumont,2014,parlement-wallon
PTB-GO !,,187,Beaumont,2014,parlement-wallon
MG,,11,Beaumont,2014,parlement-wallon
LA DROITE,,134,Beaumont,2014,parlement-wallon
RassemblementWalon,,50,Beaumont,2014,parlement-wallon
NWA,,20,Beaumont,2014,parlement-wallon
R.W.F.,,34,Beaumont,2014,parlement-wallon
MR,,2142,Beauraing,2014,parlement-wallon
FDF,,107,Beauraing,2014,parlement-wallon
ECOLO,,474,Beauraing,2014,parlement-wallon
PS,,1653,Beauraing,2014,parlement-wallon
CDH,,823,Beauraing,2014,parlement-wallon
PP,,185,Beauraing,2014,parlement-wallon
PTB-GO!,,195,Beauraing,2014,parlement-wallon
MG,,10,Beauraing,2014,parlement-wallon
LA DROITE,,83,Beauraing,2014,parlement-wallon
RASSEMBLEMENT R,,13,Beauraing,2014,parlement-wallon
R.W.F.,,54,Beauraing,2014,parlement-wallon
MR,,2207,Beauvechain,2014,parlement-wallon
FDF,,147,Beauvechain,2014,parlement-wallon
ECOLO,,558,Beauvechain,2014,parlement-wallon
PS,,693,Beauvechain,2014,parlement-wallon
CDH,,542,Beauvechain,2014,parlement-wallon
Parti Populaire,,161,Beauvechain,2014,parlement-wallon
PTB-GO !,,96,Beauvechain,2014,parlement-wallon
LA DROITE,,38,Beauvechain,2014,parlement-wallon
R.W.F.,,13,Beauvechain,2014,parlement-wallon
NATION,,16,Beauvechain,2014,parlement-wallon
N W A,,2,Beauvechain,2014,parlement-wallon
PIRATE,,78,Beauvechain,2014,parlement-wallon
MR,,2368,Beloeil,2014,parlement-wallon
FDF,,167,Beloeil,2014,parlement-wallon
ECOLO,,471,Beloeil,2014,parlement-wallon
PS,,3663,Beloeil,2014,parlement-wallon
CDH,,803,Beloeil,2014,parlement-wallon
Parti Populaire,,362,Beloeil,2014,parlement-wallon
PTB-GO !,,305,Beloeil,2014,parlement-wallon
MG,,15,Beloeil,2014,parlement-wallon
LA DROITE,,119,Beloeil,2014,parlement-wallon
RassemblementWalon,,94,Beloeil,2014,parlement-wallon
NATION,,89,Beloeil,2014,parlement-wallon
R,,23,Beloeil,2014,parlement-wallon
MR,,438,Berloz,2014,parlement-wallon
FDF,,37,Berloz,2014,parlement-wallon
ECOLO,,172,Berloz,2014,parlement-wallon
PS,,755,Berloz,2014,parlement-wallon
CDH,,232,Berloz,2014,parlement-wallon
Parti Populaire,,100,Berloz,2014,parlement-wallon
PTB-GO!,,117,Berloz,2014,parlement-wallon
MG,,0,Berloz,2014,parlement-wallon
LA DROITE,,39,Berloz,2014,parlement-wallon
R.W.F.,,8,Berloz,2014,parlement-wallon
VLC,,5,Berloz,2014,parlement-wallon
PP PARTIPENSIONNES,,21,Berloz,2014,parlement-wallon
MR,,1426,Bernissart,2014,parlement-wallon
FDF,,145,Bernissart,2014,parlement-wallon
ECOLO,,485,Bernissart,2014,parlement-wallon
PS,,3250,Bernissart,2014,parlement-wallon
CDH,,464,Bernissart,2014,parlement-wallon
Parti Populaire,,269,Bernissart,2014,parlement-wallon
PTB-GO !,,350,Bernissart,2014,parlement-wallon
MG,,17,Bernissart,2014,parlement-wallon
LA DROITE,,154,Bernissart,2014,parlement-wallon
RassemblementWalon,,71,Bernissart,2014,parlement-wallon
NATION,,66,Bernissart,2014,parlement-wallon
R,,21,Bernissart,2014,parlement-wallon
MR,,614,Bertogne,2014,parlement-wallon
FDF,,43,Bertogne,2014,parlement-wallon
ECOLO,,108,Bertogne,2014,parlement-wallon
PS,,204,Bertogne,2014,parlement-wallon
CDH,,994,Bertogne,2014,parlement-wallon
Parti Populaire,,86,Bertogne,2014,parlement-wallon
PTB-GO!,,29,Bertogne,2014,parlement-wallon
MG,,4,Bertogne,2014,parlement-wallon
R.W.F.,,9,Bertogne,2014,parlement-wallon
MR,,1548,Bertrix,2014,parlement-wallon
FDF,,85,Bertrix,2014,parlement-wallon
ECOLO,,331,Bertrix,2014,parlement-wallon
PS,,1110,Bertrix,2014,parlement-wallon
CDH,,1223,Bertrix,2014,parlement-wallon
Parti Populaire,,274,Bertrix,2014,parlement-wallon
MG,,31,Bertrix,2014,parlement-wallon
Union des Liberaux,,23,Bertrix,2014,parlement-wallon
RASSEMBLEMENT R,,25,Bertrix,2014,parlement-wallon
MR,,1276,Beyne-Heusay,2014,parlement-wallon
F.D.F,,189,Beyne-Heusay,2014,parlement-wallon
ECOLO,,423,Beyne-Heusay,2014,parlement-wallon
PS,,2665,Beyne-Heusay,2014,parlement-wallon
CDH,,746,Beyne-Heusay,2014,parlement-wallon
Parti Populaire,,486,Beyne-Heusay,2014,parlement-wallon
PTB-GO !,,695,Beyne-Heusay,2014,parlement-wallon
MG,,10,Beyne-Heusay,2014,parlement-wallon
VEGA,,47,Beyne-Heusay,2014,parlement-wallon
LA DROITE,,115,Beyne-Heusay,2014,parlement-wallon
VLC,,21,Beyne-Heusay,2014,parlement-wallon
NATION,,35,Beyne-Heusay,2014,parlement-wallon
ISLAM,,58,Beyne-Heusay,2014,parlement-wallon
NWA,,13,Beyne-Heusay,2014,parlement-wallon
WALLONIE D'ABORD,,155,Beyne-Heusay,2014,parlement-wallon
PP PARTIPENSIONNES,,67,Beyne-Heusay,2014,parlement-wallon
FW,,14,Beyne-Heusay,2014,parlement-wallon
R.W.F.,,17,Beyne-Heusay,2014,parlement-wallon
MR,,1106,Bièvre,2014,parlement-wallon
FDF,,22,Bièvre,2014,parlement-wallon
ECOLO,,136,Bièvre,2014,parlement-wallon
PS,,360,Bièvre,2014,parlement-wallon
CDH,,253,Bièvre,2014,parlement-wallon
PP,,68,Bièvre,2014,parlement-wallon
PTB-GO!,,62,Bièvre,2014,parlement-wallon
MG,,3,Bièvre,2014,parlement-wallon
LA DROITE,,22,Bièvre,2014,parlement-wallon
RASSEMBLEMENT R,,4,Bièvre,2014,parlement-wallon
R.W.F.,,17,Bièvre,2014,parlement-wallon
MR,,3268,Binche,2014,parlement-wallon
FDF,,445,Binche,2014,parlement-wallon
ECOLO,,828,Binche,2014,parlement-wallon
PS,,8746,Binche,2014,parlement-wallon
CDH,,1787,Binche,2014,parlement-wallon
Parti Populaire,,1123,Binche,2014,parlement-wallon
PTB-GO !,,1353,Binche,2014,parlement-wallon
MG,,38,Binche,2014,parlement-wallon
LA DROITE,,423,Binche,2014,parlement-wallon
RassemblementWalon,,220,Binche,2014,parlement-wallon
NWA,,90,Binche,2014,parlement-wallon
R.W.F.,,183,Binche,2014,parlement-wallon
MR,,2076,Blegny,2014,parlement-wallon
F.D.F,,203,Blegny,2014,parlement-wallon
ECOLO,,572,Blegny,2014,parlement-wallon
PS,,2628,Blegny,2014,parlement-wallon
CDH,,1442,Blegny,2014,parlement-wallon
Parti Populaire,,475,Blegny,2014,parlement-wallon
PTB-GO !,,646,Blegny,2014,parlement-wallon
MG,,8,Blegny,2014,parlement-wallon
VEGA,,33,Blegny,2014,parlement-wallon
LA DROITE,,129,Blegny,2014,parlement-wallon
VLC,,17,Blegny,2014,parlement-wallon
NATION,,21,Blegny,2014,parlement-wallon
ISLAM,,23,Blegny,2014,parlement-wallon
NWA,,10,Blegny,2014,parlement-wallon
WALLONIE D'ABORD,,145,Blegny,2014,parlement-wallon
PP PARTIPENSIONNES,,38,Blegny,2014,parlement-wallon
FW,,11,Blegny,2014,parlement-wallon
R.W.F.,,32,Blegny,2014,parlement-wallon
MR,,914,Bouillon,2014,parlement-wallon
FDF,,43,Bouillon,2014,parlement-wallon
ECOLO,,200,Bouillon,2014,parlement-wallon
PS,,1296,Bouillon,2014,parlement-wallon
CDH,,642,Bouillon,2014,parlement-wallon
Parti Populaire,,171,Bouillon,2014,parlement-wallon
MG,,14,Bouillon,2014,parlement-wallon
Union des Liberaux,,9,Bouillon,2014,parlement-wallon
RASSEMBLEMENT R,,17,Bouillon,2014,parlement-wallon
MR,,1370,Boussu,2014,parlement-wallon
FDF,,210,Boussu,2014,parlement-wallon
ECOLO,,676,Boussu,2014,parlement-wallon
PS,,4591,Boussu,2014,parlement-wallon
CDH,,1097,Boussu,2014,parlement-wallon
Parti Populaire,,401,Boussu,2014,parlement-wallon
PTB-GO !,,717,Boussu,2014,parlement-wallon
MG,,25,Boussu,2014,parlement-wallon
LA DROITE,,138,Boussu,2014,parlement-wallon
DEBOUT LES BELGES,,620,Boussu,2014,parlement-wallon
P+,,65,Boussu,2014,parlement-wallon
NATION,,106,Boussu,2014,parlement-wallon
R.W.F.,,49,Boussu,2014,parlement-wallon
Atomique,,54,Boussu,2014,parlement-wallon
MR,,9150,Braine-l'Alleud,2014,parlement-wallon
FDF,,1254,Braine-l'Alleud,2014,parlement-wallon
ECOLO,,2578,Braine-l'Alleud,2014,parlement-wallon
PS,,5887,Braine-l'Alleud,2014,parlement-wallon
CDH,,2877,Braine-l'Alleud,2014,parlement-wallon
Parti Populaire,,1315,Braine-l'Alleud,2014,parlement-wallon
PTB-GO !,,751,Braine-l'Alleud,2014,parlement-wallon
LA DROITE,,272,Braine-l'Alleud,2014,parlement-wallon
R.W.F.,,144,Braine-l'Alleud,2014,parlement-wallon
NATION,,115,Braine-l'Alleud,2014,parlement-wallon
N W A,,72,Braine-l'Alleud,2014,parlement-wallon
PIRATE,,353,Braine-l'Alleud,2014,parlement-wallon
MR,,3207,Braine-le-Château,2014,parlement-wallon
FDF,,414,Braine-le-Château,2014,parlement-wallon
ECOLO,,699,Braine-le-Château,2014,parlement-wallon
PS,,993,Braine-le-Château,2014,parlement-wallon
CDH,,600,Braine-le-Château,2014,parlement-wallon
Parti Populaire,,235,Braine-le-Château,2014,parlement-wallon
PTB-GO !,,164,Braine-le-Château,2014,parlement-wallon
LA DROITE,,61,Braine-le-Château,2014,parlement-wallon
R.W.F.,,29,Braine-le-Château,2014,parlement-wallon
NATION,,26,Braine-le-Château,2014,parlement-wallon
N W A,,10,Braine-le-Château,2014,parlement-wallon
PIRATE,,81,Braine-le-Château,2014,parlement-wallon
MR,,4287,Braine-le-Comte,2014,parlement-wallon
FDF,,537,Braine-le-Comte,2014,parlement-wallon
ECOLO,,1295,Braine-le-Comte,2014,parlement-wallon
PS,,3350,Braine-le-Comte,2014,parlement-wallon
CDH,,1367,Braine-le-Comte,2014,parlement-wallon
Parti Populaire,,618,Braine-le-Comte,2014,parlement-wallon
PTB-GO !,,640,Braine-le-Comte,2014,parlement-wallon
MG,,30,Braine-le-Comte,2014,parlement-wallon
LA DROITE,,196,Braine-le-Comte,2014,parlement-wallon
R.W.F.,,99,Braine-le-Comte,2014,parlement-wallon
NATION,,121,Braine-le-Comte,2014,parlement-wallon
MR,,1336,Braives,2014,parlement-wallon
FDF,,113,Braives,2014,parlement-wallon
ECOLO,,405,Braives,2014,parlement-wallon
PS,,1043,Braives,2014,parlement-wallon
CDH,,570,Braives,2014,parlement-wallon
Parti Populaire,,127,Braives,2014,parlement-wallon
PTB-GO!,,193,Braives,2014,parlement-wallon
MG,,7,Braives,2014,parlement-wallon
LA DROITE,,54,Braives,2014,parlement-wallon
R.W.F.,,26,Braives,2014,parlement-wallon
VLC,,6,Braives,2014,parlement-wallon
PP PARTIPENSIONNES,,35,Braives,2014,parlement-wallon
MR,,631,Brugelette,2014,parlement-wallon
FDF,,52,Brugelette,2014,parlement-wallon
ECOLO,,213,Brugelette,2014,parlement-wallon
PS,,792,Brugelette,2014,parlement-wallon
CDH,,228,Brugelette,2014,parlement-wallon
Parti Populaire,,80,Brugelette,2014,parlement-wallon
PTB-GO !,,80,Brugelette,2014,parlement-wallon
MG,,8,Brugelette,2014,parlement-wallon
LA DROITE,,25,Brugelette,2014,parlement-wallon
RassemblementWalon,,23,Brugelette,2014,parlement-wallon
NATION,,16,Brugelette,2014,parlement-wallon
R,,9,Brugelette,2014,parlement-wallon
MR,,1188,Brunehaut,2014,parlement-wallon
FDF,,80,Brunehaut,2014,parlement-wallon
ECOLO,,352,Brunehaut,2014,parlement-wallon
PS,,1838,Brunehaut,2014,parlement-wallon
CDH,,570,Brunehaut,2014,parlement-wallon
Parti Populaire,,126,Brunehaut,2014,parlement-wallon
PTB-GO !,,178,Brunehaut,2014,parlement-wallon
MG,,26,Brunehaut,2014,parlement-wallon
LA DROITE,,69,Brunehaut,2014,parlement-wallon
RassemblementWalon,,36,Brunehaut,2014,parlement-wallon
NATION,,120,Brunehaut,2014,parlement-wallon
R,,29,Brunehaut,2014,parlement-wallon
MR,,899,Bullange,2014,parlement-wallon
F.D.F.,,16,Bullange,2014,parlement-wallon
ECOLO,,248,Bullange,2014,parlement-wallon
PS,,1059,Bullange,2014,parlement-wallon
CDH,,682,Bullange,2014,parlement-wallon
Parti Populaire,,21,Bullange,2014,parlement-wallon
PTB-GO!,,23,Bullange,2014,parlement-wallon
MG,,5,Bullange,2014,parlement-wallon
LA DROITE,,62,Bullange,2014,parlement-wallon
R.W.F.,,4,Bullange,2014,parlement-wallon
VLC,,1,Bullange,2014,parlement-wallon
R,,10,Bullange,2014,parlement-wallon
PP PARTIPENSIONNES,,3,Bullange,2014,parlement-wallon
MR,,850,Burdinne,2014,parlement-wallon
FDF,,53,Burdinne,2014,parlement-wallon
ECOLO,,256,Burdinne,2014,parlement-wallon
PS,,367,Burdinne,2014,parlement-wallon
CDH,,216,Burdinne,2014,parlement-wallon
Parti Populaire,,61,Burdinne,2014,parlement-wallon
PTB-GO!,,108,Burdinne,2014,parlement-wallon
MG,,0,Burdinne,2014,parlement-wallon
LA DROITE,,31,Burdinne,2014,parlement-wallon
R.W.F.,,12,Burdinne,2014,parlement-wallon
VLC,,4,Burdinne,2014,parlement-wallon
PP PARTIPENSIONNES,,15,Burdinne,2014,parlement-wallon
MR,,295,Burg-Reuland,2014,parlement-wallon
F.D.F.,,14,Burg-Reuland,2014,parlement-wallon
ECOLO,,168,Burg-Reuland,2014,parlement-wallon
PS,,544,Burg-Reuland,2014,parlement-wallon
CDH,,690,Burg-Reuland,2014,parlement-wallon
Parti Populaire,,14,Burg-Reuland,2014,parlement-wallon
PTB-GO!,,23,Burg-Reuland,2014,parlement-wallon
MG,,2,Burg-Reuland,2014,parlement-wallon
LA DROITE,,26,Burg-Reuland,2014,parlement-wallon
R.W.F.,,5,Burg-Reuland,2014,parlement-wallon
VLC,,5,Burg-Reuland,2014,parlement-wallon
R,,2,Burg-Reuland,2014,parlement-wallon
