Parti,Nombre de sièges,Nombre de voix,district,date,election
VLAAMS BLOK,,2224,Bruges,1985,conseils-provinciaux
KPB,,771,Bruges,1985,conseils-provinciaux
VVP,,421,Bruges,1985,conseils-provinciaux
PVDA,,888,Bruges,1985,conseils-provinciaux
PRL,2.0,15428,Bruxelles,1985,conseils-provinciaux
PS,1.0,8395,Bruxelles,1985,conseils-provinciaux
AGALEV,,642,Bruxelles,1985,conseils-provinciaux
SP,,2050,Bruxelles,1985,conseils-provinciaux
PSC,1.0,7082,Bruxelles,1985,conseils-provinciaux
VU,,2090,Bruxelles,1985,conseils-provinciaux
CVP,1.0,3872,Bruxelles,1985,conseils-provinciaux
PVV,,2150,Bruxelles,1985,conseils-provinciaux
FDF,1.0,5901,Bruxelles,1985,conseils-provinciaux
ECOLO,,4113,Bruxelles,1985,conseils-provinciaux
SEP,,446,Bruxelles,1985,conseils-provinciaux
VLAAMS BLOK,,728,Bruxelles,1985,conseils-provinciaux
PCB-KPB,,815,Bruxelles,1985,conseils-provinciaux
PW,,150,Bruxelles,1985,conseils-provinciaux
UDRT-RAD,,3281,Bruxelles,1985,conseils-provinciaux
UND,,473,Bruxelles,1985,conseils-provinciaux
POS_SAP,,121,Bruxelles,1985,conseils-provinciaux
PLC,,265,Bruxelles,1985,conseils-provinciaux
PTB-PVDA,,349,Bruxelles,1985,conseils-provinciaux
FN-NF,,619,Bruxelles,1985,conseils-provinciaux
FORCES,,1329,Bruxelles,1985,conseils-provinciaux
PRL,1.0,8360,Châtelet,1985,conseils-provinciaux
PS,4.0,22696,Châtelet,1985,conseils-provinciaux
ECOLO,1.0,3576,Châtelet,1985,conseils-provinciaux
PSC,1.0,10016,Châtelet,1985,conseils-provinciaux
SEP,,445,Châtelet,1985,conseils-provinciaux
PCB,,1649,Châtelet,1985,conseils-provinciaux
PW,,417,Châtelet,1985,conseils-provinciaux
UDRT,,875,Châtelet,1985,conseils-provinciaux
PCN,,118,Châtelet,1985,conseils-provinciaux
PTB,,407,Châtelet,1985,conseils-provinciaux
PRL,3.0,19661,Charleroi,1985,conseils-provinciaux
PS,8.0,50377,Charleroi,1985,conseils-provinciaux
ECOLO,1.0,10195,Charleroi,1985,conseils-provinciaux
PSC,3.0,18976,Charleroi,1985,conseils-provinciaux
SEP,,1417,Charleroi,1985,conseils-provinciaux
PCB,,4124,Charleroi,1985,conseils-provinciaux
PW,,1654,Charleroi,1985,conseils-provinciaux
UDRT,,2418,Charleroi,1985,conseils-provinciaux
POS,,650,Charleroi,1985,conseils-provinciaux
PCN,,432,Charleroi,1985,conseils-provinciaux
PTB,,1529,Charleroi,1985,conseils-provinciaux
PRL,3.0,6530,Ciney,1985,conseils-provinciaux
PS,2.0,7300,Ciney,1985,conseils-provinciaux
ECOLO,,1321,Ciney,1985,conseils-provinciaux
PSC,3.0,7955,Ciney,1985,conseils-provinciaux
SEP,,445,Ciney,1985,conseils-provinciaux
AGALEV,1.0,6546,Courtrai,1985,conseils-provinciaux
SP,3.0,21099,Courtrai,1985,conseils-provinciaux
VU,1.0,10742,Courtrai,1985,conseils-provinciaux
CVP,5.0,37847,Courtrai,1985,conseils-provinciaux
PVV,2.0,15437,Courtrai,1985,conseils-provinciaux
VLAAMS BLOK,,863,Courtrai,1985,conseils-provinciaux
KPB,,588,Courtrai,1985,conseils-provinciaux
PVDA,,766,Courtrai,1985,conseils-provinciaux
PLC,,203,Courtrai,1985,conseils-provinciaux
AGALEV,,4084,Deinze,1985,conseils-provinciaux
SP,1.0,9394,Deinze,1985,conseils-provinciaux
VU,1.0,10164,Deinze,1985,conseils-provinciaux
CVP,3.0,22112,Deinze,1985,conseils-provinciaux
PVV,1.0,12636,Deinze,1985,conseils-provinciaux
VLAAMS BLOK,,414,Deinze,1985,conseils-provinciaux
KPB,,125,Deinze,1985,conseils-provinciaux
PVDA,,150,Deinze,1985,conseils-provinciaux
GROEN,,979,Deinze,1985,conseils-provinciaux
AGALEV,,7645,Diest,1985,conseils-provinciaux
SP,2.0,27371,Diest,1985,conseils-provinciaux
VU,1.0,10326,Diest,1985,conseils-provinciaux
CVP,2.0,32223,Diest,1985,conseils-provinciaux
PVV,1.0,22818,Diest,1985,conseils-provinciaux
VLAAMS BLOK,,1771,Diest,1985,conseils-provinciaux
UDRT-RAD,,930,Diest,1985,conseils-provinciaux
PTB-PVDA,,1003,Diest,1985,conseils-provinciaux
PRL,3.0,11807,Dinant,1985,conseils-provinciaux
PS,2.0,9342,Dinant,1985,conseils-provinciaux
ECOLO,,1984,Dinant,1985,conseils-provinciaux
PSC,3.0,10454,Dinant,1985,conseils-provinciaux
POS,,152,Dinant,1985,conseils-provinciaux
PRL,2.0,7603,Dison,1985,conseils-provinciaux
PS,2.0,12823,Dison,1985,conseils-provinciaux
ECOLO,,2349,Dison,1985,conseils-provinciaux
PSC,2.0,13881,Dison,1985,conseils-provinciaux
PCB,,430,Dison,1985,conseils-provinciaux
PDB,,145,Dison,1985,conseils-provinciaux
SEP,,1105,Dison,1985,conseils-provinciaux
UDRT,,611,Dison,1985,conseils-provinciaux
PLC,,135,Dison,1985,conseils-provinciaux
AGALEV,,1157,Dixsmude,1985,conseils-provinciaux
SP,1.0,7191,Dixsmude,1985,conseils-provinciaux
VU,,2900,Dixsmude,1985,conseils-provinciaux
CVP,2.0,11426,Dixsmude,1985,conseils-provinciaux
PVV,1.0,7781,Dixsmude,1985,conseils-provinciaux
VLAAMS BLOK,,283,Dixsmude,1985,conseils-provinciaux
PVDA,,137,Dixsmude,1985,conseils-provinciaux
PRL,2.0,9503,Dour,1985,conseils-provinciaux
PS,3.0,21535,Dour,1985,conseils-provinciaux
ECOLO,,3060,Dour,1985,conseils-provinciaux
PSC,1.0,7195,Dour,1985,conseils-provinciaux
SEP,,460,Dour,1985,conseils-provinciaux
PCB,,2428,Dour,1985,conseils-provinciaux
PW,,342,Dour,1985,conseils-provinciaux
UDRT,,695,Dour,1985,conseils-provinciaux
PTB,,275,Dour,1985,conseils-provinciaux
AGALEV,,3879,Eeklo,1985,conseils-provinciaux
SP,1.0,9937,Eeklo,1985,conseils-provinciaux
VU,,5791,Eeklo,1985,conseils-provinciaux
CVP,3.0,22073,Eeklo,1985,conseils-provinciaux
PVV,1.0,8795,Eeklo,1985,conseils-provinciaux
VLAAMS BLOK,,366,Eeklo,1985,conseils-provinciaux
KPB,,291,Eeklo,1985,conseils-provinciaux
PVDA,,1172,Eeklo,1985,conseils-provinciaux
PRL,1.0,4168,Eghezée,1985,conseils-provinciaux
PS,1.0,5438,Eghezée,1985,conseils-provinciaux
ECOLO,,985,Eghezée,1985,conseils-provinciaux
PSC,1.0,3846,Eghezée,1985,conseils-provinciaux
SEP,,264,Eghezée,1985,conseils-provinciaux
PCB,,165,Eghezée,1985,conseils-provinciaux
PW,,91,Eghezée,1985,conseils-provinciaux
PRL,2.0,9994,Eupen,1985,conseils-provinciaux
PS,1.0,4764,Eupen,1985,conseils-provinciaux
ECOLO,,2418,Eupen,1985,conseils-provinciaux
PSC,2.0,11611,Eupen,1985,conseils-provinciaux
PCB,,151,Eupen,1985,conseils-provinciaux
PDB,1.0,5887,Eupen,1985,conseils-provinciaux
SEP,,1111,Eupen,1985,conseils-provinciaux
AGALEV,,2752,Evergem,1985,conseils-provinciaux
SP,1.0,6476,Evergem,1985,conseils-provinciaux
VU,,7440,Evergem,1985,conseils-provinciaux
CVP,2.0,14939,Evergem,1985,conseils-provinciaux
PVV,1.0,7339,Evergem,1985,conseils-provinciaux
VLAAMS BLOK,,408,Evergem,1985,conseils-provinciaux
KPB,,166,Evergem,1985,conseils-provinciaux
PVDA,,200,Evergem,1985,conseils-provinciaux
GROEN,,821,Evergem,1985,conseils-provinciaux
PRL,3.0,17417,Fléron,1985,conseils-provinciaux
PS,4.0,27355,Fléron,1985,conseils-provinciaux
ECOLO,1.0,4556,Fléron,1985,conseils-provinciaux
PSC,2.0,15173,Fléron,1985,conseils-provinciaux
PCB,,1905,Fléron,1985,conseils-provinciaux
SEP,,1456,Fléron,1985,conseils-provinciaux
UDRT,,1068,Fléron,1985,conseils-provinciaux
PTB,,285,Fléron,1985,conseils-provinciaux
POS,,225,Fléron,1985,conseils-provinciaux
PRL,2.0,4014,Florennes,1985,conseils-provinciaux
PS,1.0,5825,Florennes,1985,conseils-provinciaux
ECOLO,,1081,Florennes,1985,conseils-provinciaux
PSC,1.0,4691,Florennes,1985,conseils-provinciaux
SEP,,318,Florennes,1985,conseils-provinciaux
PRL,2.0,4734,Florenville,1985,conseils-provinciaux
PS,2.0,4599,Florenville,1985,conseils-provinciaux
PSC,1.0,4552,Florenville,1985,conseils-provinciaux
ECOLO,,575,Florenville,1985,conseils-provinciaux
SEP,,143,Florenville,1985,conseils-provinciaux
UDRT,,189,Florenville,1985,conseils-provinciaux
PRL,2.0,13073,Fontaine-l'Evêque,1985,conseils-provinciaux
PS,4.0,30214,Fontaine-l'Evêque,1985,conseils-provinciaux
ECOLO,1.0,5666,Fontaine-l'Evêque,1985,conseils-provinciaux
PSC,2.0,12257,Fontaine-l'Evêque,1985,conseils-provinciaux
SEP,,804,Fontaine-l'Evêque,1985,conseils-provinciaux
PCB,,3634,Fontaine-l'Evêque,1985,conseils-provinciaux
PW,,1131,Fontaine-l'Evêque,1985,conseils-provinciaux
UDRT,,1205,Fontaine-l'Evêque,1985,conseils-provinciaux
POS,,257,Fontaine-l'Evêque,1985,conseils-provinciaux
PCN,,143,Fontaine-l'Evêque,1985,conseils-provinciaux
PTB,,445,Fontaine-l'Evêque,1985,conseils-provinciaux
PRL,1.0,3698,Fosses-la-Ville,1985,conseils-provinciaux
PS,2.0,7060,Fosses-la-Ville,1985,conseils-provinciaux
ECOLO,,1489,Fosses-la-Ville,1985,conseils-provinciaux
PSC,2.0,7283,Fosses-la-Ville,1985,conseils-provinciaux
SEP,,236,Fosses-la-Ville,1985,conseils-provinciaux
PCB,,209,Fosses-la-Ville,1985,conseils-provinciaux
PW,,115,Fosses-la-Ville,1985,conseils-provinciaux
UDRT,,449,Fosses-la-Ville,1985,conseils-provinciaux
AGALEV,,2079,Furnes,1985,conseils-provinciaux
SP,1.0,7422,Furnes,1985,conseils-provinciaux
VU,,4498,Furnes,1985,conseils-provinciaux
CVP,2.0,10350,Furnes,1985,conseils-provinciaux
PVV,1.0,6281,Furnes,1985,conseils-provinciaux
VLAAMS BLOK,,408,Furnes,1985,conseils-provinciaux
VVP,,114,Furnes,1985,conseils-provinciaux
PVDA,,140,Furnes,1985,conseils-provinciaux
AGALEV,1.0,11992,Gand,1985,conseils-provinciaux
SP,5.0,43690,Gand,1985,conseils-provinciaux
VU,3.0,18051,Gand,1985,conseils-provinciaux
CVP,4.0,40380,Gand,1985,conseils-provinciaux
PVV,3.0,29582,Gand,1985,conseils-provinciaux
VLAAMS BLOK,,4534,Gand,1985,conseils-provinciaux
KPB,,1418,Gand,1985,conseils-provinciaux
SAP,,515,Gand,1985,conseils-provinciaux
PVDA,,807,Gand,1985,conseils-provinciaux
GROEN,,4320,Gand,1985,conseils-provinciaux
PRL,2.0,9364,Gembloux,1985,conseils-provinciaux
PS,5.0,17977,Gembloux,1985,conseils-provinciaux
ECOLO,1.0,3097,Gembloux,1985,conseils-provinciaux
PSC,2.0,9029,Gembloux,1985,conseils-provinciaux
SEP,,934,Gembloux,1985,conseils-provinciaux
PCB,,709,Gembloux,1985,conseils-provinciaux
PW,,344,Gembloux,1985,conseils-provinciaux
SP,3.0,10185,Genk,1985,conseils-provinciaux
VU,1.0,7634,Genk,1985,conseils-provinciaux
CVP,3.0,14318,Genk,1985,conseils-provinciaux
PVV,1.0,4298,Genk,1985,conseils-provinciaux
AGALEV,,2089,Genk,1985,conseils-provinciaux
VLAAMS BLOK,,523,Genk,1985,conseils-provinciaux
PVDA,,1669,Genk,1985,conseils-provinciaux
AGALEV,,2799,Grammont,1985,conseils-provinciaux
SP,1.0,14946,Grammont,1985,conseils-provinciaux
VU,1.0,7164,Grammont,1985,conseils-provinciaux
CVP,2.0,17700,Grammont,1985,conseils-provinciaux
PVV,1.0,11205,Grammont,1985,conseils-provinciaux
VLAAMS BLOK,,794,Grammont,1985,conseils-provinciaux
KPB,,517,Grammont,1985,conseils-provinciaux
PRL,,2174,Hal,1985,conseils-provinciaux
PS,,2936,Hal,1985,conseils-provinciaux
AGALEV,,4551,Hal,1985,conseils-provinciaux
SP,1.0,10994,Hal,1985,conseils-provinciaux
PSC,,952,Hal,1985,conseils-provinciaux
VU,1.0,12280,Hal,1985,conseils-provinciaux
CVP,2.0,24439,Hal,1985,conseils-provinciaux
PVV,1.0,11527,Hal,1985,conseils-provinciaux
FDF,,1364,Hal,1985,conseils-provinciaux
VLAAMS BLOK,,1851,Hal,1985,conseils-provinciaux
PCB-KPB,,437,Hal,1985,conseils-provinciaux
PTB-PVDA,,228,Hal,1985,conseils-provinciaux
DVA,,944,Hal,1985,conseils-provinciaux
AGALEV,,2539,Harelbeke,1985,conseils-provinciaux
SP,1.0,11813,Harelbeke,1985,conseils-provinciaux
VU,,4663,Harelbeke,1985,conseils-provinciaux
CVP,3.0,20006,Harelbeke,1985,conseils-provinciaux
PVV,2.0,7303,Harelbeke,1985,conseils-provinciaux
VLAAMS BLOK,,267,Harelbeke,1985,conseils-provinciaux
KPB,,154,Harelbeke,1985,conseils-provinciaux
PVDA,,202,Harelbeke,1985,conseils-provinciaux
SP,3.0,19678,Hasselt,1985,conseils-provinciaux
VU,1.0,6617,Hasselt,1985,conseils-provinciaux
CVP,3.0,22355,Hasselt,1985,conseils-provinciaux
PVV,2.0,11039,Hasselt,1985,conseils-provinciaux
AGALEV,,4489,Hasselt,1985,conseils-provinciaux
VLAAMS BLOK,,663,Hasselt,1985,conseils-provinciaux
PVDA,,496,Hasselt,1985,conseils-provinciaux
AGALEV,1.0,7911,Herentals,1985,conseils-provinciaux
SP,1.0,14167,Herentals,1985,conseils-provinciaux
VLAAMS BLOK,,1559,Herentals,1985,conseils-provinciaux
VU,1.0,11875,Herentals,1985,conseils-provinciaux
CVP,4.0,39579,Herentals,1985,conseils-provinciaux
PVV,1.0,12517,Herentals,1985,conseils-provinciaux
PVDA,,1742,Herentals,1985,conseils-provinciaux
SP,1.0,6450,Herk-la-Ville,1985,conseils-provinciaux
VU,,2972,Herk-la-Ville,1985,conseils-provinciaux
CVP,2.0,7326,Herk-la-Ville,1985,conseils-provinciaux
PVV,,2477,Herk-la-Ville,1985,conseils-provinciaux
AGALEV,,1035,Herk-la-Ville,1985,conseils-provinciaux
VLAAMS BLOK,,146,Herk-la-Ville,1985,conseils-provinciaux
PRL,,2961,Herstal,1985,conseils-provinciaux
PS,2.0,9334,Herstal,1985,conseils-provinciaux
ECOLO,,1422,Herstal,1985,conseils-provinciaux
PSC,1.0,3518,Herstal,1985,conseils-provinciaux
PCB,,695,Herstal,1985,conseils-provinciaux
SEP,,271,Herstal,1985,conseils-provinciaux
UDRT,,320,Herstal,1985,conseils-provinciaux
PTB,,424,Herstal,1985,conseils-provinciaux
POS,,124,Herstal,1985,conseils-provinciaux
PRL,2.0,12821,Huy,1985,conseils-provinciaux
PS,5.0,27342,Huy,1985,conseils-provinciaux
ECOLO,,3679,Huy,1985,conseils-provinciaux
PSC,1.0,10536,Huy,1985,conseils-provinciaux
PCB,,1696,Huy,1985,conseils-provinciaux
SEP,,1161,Huy,1985,conseils-provinciaux
PTB,,362,Huy,1985,conseils-provinciaux
AGALEV,,2375,Ieper,1985,conseils-provinciaux
SP,1.0,12373,Ieper,1985,conseils-provinciaux
VU,1.0,6577,Ieper,1985,conseils-provinciaux
CVP,3.0,18415,Ieper,1985,conseils-provinciaux
PVV,1.0,5244,Ieper,1985,conseils-provinciaux
VLAAMS BLOK,,369,Ieper,1985,conseils-provinciaux
KPB,,225,Ieper,1985,conseils-provinciaux
PVDA,,183,Ieper,1985,conseils-provinciaux
VL,,1874,Ieper,1985,conseils-provinciaux
PRL,2.0,23051,Ixelles,1985,conseils-provinciaux
PS,1.0,11075,Ixelles,1985,conseils-provinciaux
AGALEV,,932,Ixelles,1985,conseils-provinciaux
SP,,2224,Ixelles,1985,conseils-provinciaux
PSC,1.0,8745,Ixelles,1985,conseils-provinciaux
VU,,2491,Ixelles,1985,conseils-provinciaux
CVP,1.0,8150,Ixelles,1985,conseils-provinciaux
PVV,1.0,3787,Ixelles,1985,conseils-provinciaux
FDF,1.0,12780,Ixelles,1985,conseils-provinciaux
ECOLO,,6673,Ixelles,1985,conseils-provinciaux
SEP,,905,Ixelles,1985,conseils-provinciaux
VLAAMS BLOK,,681,Ixelles,1985,conseils-provinciaux
PCB-KPB,,1213,Ixelles,1985,conseils-provinciaux
UDRT-RAD,,3869,Ixelles,1985,conseils-provinciaux
UND,,368,Ixelles,1985,conseils-provinciaux
PLC,,573,Ixelles,1985,conseils-provinciaux
PTB-PVDA,,185,Ixelles,1985,conseils-provinciaux
URD,,282,Ixelles,1985,conseils-provinciaux
AGALEV,,1567,Izegem,1985,conseils-provinciaux
SP,1.0,10174,Izegem,1985,conseils-provinciaux
VU,1.0,6135,Izegem,1985,conseils-provinciaux
CVP,3.0,17273,Izegem,1985,conseils-provinciaux
PVV,,6012,Izegem,1985,conseils-provinciaux
VLAAMS BLOK,,446,Izegem,1985,conseils-provinciaux
GROEN,,1209,Izegem,1985,conseils-provinciaux
AGALEV,1.0,16818,Kapellen,1985,conseils-provinciaux
SP,3.0,27452,Kapellen,1985,conseils-provinciaux
VLAAMS BLOK,,5954,Kapellen,1985,conseils-provinciaux
VU,2.0,21797,Kapellen,1985,conseils-provinciaux
CVP,5.0,54792,Kapellen,1985,conseils-provinciaux
PVV,2.0,26924,Kapellen,1985,conseils-provinciaux
PVDA,,2820,Kapellen,1985,conseils-provinciaux
KPB,,854,Kapellen,1985,conseils-provinciaux
PRL,2.0,8134,La Louvière,1985,conseils-provinciaux
PS,3.0,19995,La Louvière,1985,conseils-provinciaux
ECOLO,,3148,La Louvière,1985,conseils-provinciaux
PSC,1.0,6395,La Louvière,1985,conseils-provinciaux
SEP,,777,La Louvière,1985,conseils-provinciaux
PCB,,2936,La Louvière,1985,conseils-provinciaux
POS,,343,La Louvière,1985,conseils-provinciaux
PCN,,57,La Louvière,1985,conseils-provinciaux
PTB,,198,La Louvière,1985,conseils-provinciaux
PRL,1.0,3129,La Roche-en-Ardenne,1985,conseils-provinciaux
PS,1.0,1179,La Roche-en-Ardenne,1985,conseils-provinciaux
PSC,1.0,4026,La Roche-en-Ardenne,1985,conseils-provinciaux
ECOLO,,327,La Roche-en-Ardenne,1985,conseils-provinciaux
PRL,5.0,29797,Liège,1985,conseils-provinciaux
PS,7.0,42454,Liège,1985,conseils-provinciaux
ECOLO,2.0,9088,Liège,1985,conseils-provinciaux
PSC,3.0,19389,Liège,1985,conseils-provinciaux
PCB,1.0,4212,Liège,1985,conseils-provinciaux
SEP,,2116,Liège,1985,conseils-provinciaux
UDRT,,2257,Liège,1985,conseils-provinciaux
PTB,,685,Liège,1985,conseils-provinciaux
UND,,584,Liège,1985,conseils-provinciaux
POS,,437,Liège,1985,conseils-provinciaux
AAT,,315,Liège,1985,conseils-provinciaux
UPW,,375,Liège,1985,conseils-provinciaux
AGALEV,1.0,8364,Lierre,1985,conseils-provinciaux
SP,2.0,19910,Lierre,1985,conseils-provinciaux
VLAAMS BLOK,,2964,Lierre,1985,conseils-provinciaux
VU,1.0,16034,Lierre,1985,conseils-provinciaux
CVP,4.0,40601,Lierre,1985,conseils-provinciaux
PVV,1.0,15999,Lierre,1985,conseils-provinciaux
PVDA,,915,Lierre,1985,conseils-provinciaux
PKS,,468,Lierre,1985,conseils-provinciaux
AGALEV,1.0,4149,Lochristi,1985,conseils-provinciaux
SP,1.0,10991,Lochristi,1985,conseils-provinciaux
VU,1.0,8477,Lochristi,1985,conseils-provinciaux
CVP,2.0,21111,Lochristi,1985,conseils-provinciaux
PVV,2.0,18080,Lochristi,1985,conseils-provinciaux
VLAAMS BLOK,,767,Lochristi,1985,conseils-provinciaux
KPB,,248,Lochristi,1985,conseils-provinciaux
PVDA,,269,Lochristi,1985,conseils-provinciaux
GROEN,,1002,Lochristi,1985,conseils-provinciaux
SP,1.0,7240,Looz,1985,conseils-provinciaux
VU,,1613,Looz,1985,conseils-provinciaux
CVP,2.0,9112,Looz,1985,conseils-provinciaux
PVV,1.0,7509,Looz,1985,conseils-provinciaux
AGALEV,,1737,Looz,1985,conseils-provinciaux
VLAAMS BLOK,,177,Looz,1985,conseils-provinciaux
AGALEV,1.0,11788,Louvain,1985,conseils-provinciaux
SP,1.0,22718,Louvain,1985,conseils-provinciaux
VU,1.0,13590,Louvain,1985,conseils-provinciaux
CVP,3.0,36858,Louvain,1985,conseils-provinciaux
PVV,1.0,17828,Louvain,1985,conseils-provinciaux
SEP,,332,Louvain,1985,conseils-provinciaux
VLAAMS BLOK,,2508,Louvain,1985,conseils-provinciaux
