Parti,Nombre de sièges,Nombre de voix,province,date,election
VLAAMS BLOK,,4008,Limbourg,1985,conseils-provinciaux
PVDA,,4241,Limbourg,1985,conseils-provinciaux
SDU-PDB,,281,Limbourg,1985,conseils-provinciaux
PRL,18.0,46707,Luxembourg,1985,conseils-provinciaux
PS,13.0,35942,Luxembourg,1985,conseils-provinciaux
PSC,19.0,49663,Luxembourg,1985,conseils-provinciaux
ECOLO,,6769,Luxembourg,1985,conseils-provinciaux
SEP,,2461,Luxembourg,1985,conseils-provinciaux
UDRT,,1102,Luxembourg,1985,conseils-provinciaux
PRL,16.0,62262,Namur,1985,conseils-provinciaux
PS,23.0,90492,Namur,1985,conseils-provinciaux
ECOLO,3.0,18909,Namur,1985,conseils-provinciaux
PSC,18.0,70736,Namur,1985,conseils-provinciaux
SEP,,3939,Namur,1985,conseils-provinciaux
PCB,,1794,Namur,1985,conseils-provinciaux
PW,,1934,Namur,1985,conseils-provinciaux
UDRT,,3104,Namur,1985,conseils-provinciaux
POS,,152,Namur,1985,conseils-provinciaux
