Parti,Nombre de sièges,Nombre de voix,commune,date,election
FDF,,1194,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
open vld,,519,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,791,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
PS,,2334,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
SP.A,,278,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
NVA,,520,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
CDH,,1385,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
CD&V,,447,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,326,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
PTB*PVDA-GO !,,243,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
VEGA,,22,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
LA DROITE,,96,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
DEBOUT LES BELGES!,,233,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
GAUCHES COMMUNES,,17,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
NATION,,31,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Libertarien,,8,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
Égalitaires ! ,,14,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
ISLAM,,143,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL,,59,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL N,,13,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
PENSIO(E)N PLUS,,14,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
BUB,,19,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
R.W.F,,3,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
R,,7,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
FE-MDCEJ,,5,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
PIRATE,,49,Berchem-Sainte-Agathe,2014,parlement-de-la-région-de-bruxelles-capitale
MR,,9403,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
GROEN,,1985,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,524,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
FDF,,4967,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
open vld,,2551,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,4580,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
PS,,17251,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
SP.A,,2056,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
NVA,,1651,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
CDH,,7713,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
CD&V,,954,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,1092,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
PTB*PVDA-GO !,,2272,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
VEGA,,229,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
LA DROITE,,367,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
DEBOUT LES BELGES!,,1564,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
GAUCHES COMMUNES,,89,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
NATION,,118,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Libertarien,,66,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
Égalitaires ! ,,159,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
ISLAM,,1288,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL,,362,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL N,,90,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
PENSIO(E)N PLUS,,46,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
BUB,,77,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
R.W.F,,21,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
R,,71,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
FE-MDCEJ,,27,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
PIRATE,,388,Bruxelles,2014,parlement-de-la-région-de-bruxelles-capitale
MR,,5100,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
GROEN,,377,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,57,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
FDF,,2088,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
open vld,,473,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,1946,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
PS,,2792,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
SP.A,,217,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
NVA,,230,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
CDH,,1627,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
CD&V,,207,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,228,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
PTB*PVDA-GO !,,490,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
VEGA,,92,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
LA DROITE,,86,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
DEBOUT LES BELGES!,,299,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
GAUCHES COMMUNES,,28,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
NATION,,31,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Libertarien,,14,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
Égalitaires ! ,,11,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
ISLAM,,136,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL,,133,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL N,,27,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
PENSIO(E)N PLUS,,9,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
BUB,,14,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
R.W.F,,8,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
R,,46,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
FE-MDCEJ,,2,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
PIRATE,,152,Etterbeek,2014,parlement-de-la-région-de-bruxelles-capitale
MR,,3056,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
GROEN,,203,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,140,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
FDF,,2382,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
open vld,,762,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,1173,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
PS,,4861,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
SP.A,,239,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
NVA,,391,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
CDH,,1553,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
CD&V,,234,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,502,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
PTB*PVDA-GO !,,465,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
VEGA,,59,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
LA DROITE,,163,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
DEBOUT LES BELGES!,,303,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
GAUCHES COMMUNES,,16,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
NATION,,206,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Libertarien,,19,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
Égalitaires ! ,,18,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
ISLAM,,221,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL,,93,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL N,,14,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
PENSIO(E)N PLUS,,10,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
BUB,,22,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
R.W.F,,5,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
R,,13,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
FE-MDCEJ,,7,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
PIRATE,,117,Evere,2014,parlement-de-la-région-de-bruxelles-capitale
MR,,4535,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
GROEN,,425,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,86,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
FDF,,2350,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
open vld,,375,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,2627,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
PS,,5864,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
SP.A,,335,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
NVA,,221,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
CDH,,1960,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
CD&V,,176,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,303,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
PTB*PVDA-GO !,,950,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
VEGA,,125,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
LA DROITE,,109,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
DEBOUT LES BELGES!,,449,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
GAUCHES COMMUNES,,55,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
NATION,,92,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Libertarien,,24,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
Égalitaires ! ,,20,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
ISLAM,,321,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL,,129,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL N,,27,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
PENSIO(E)N PLUS,,10,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
BUB,,21,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
R.W.F,,8,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
R,,40,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
FE-MDCEJ,,11,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
PIRATE,,165,Forest,2014,parlement-de-la-région-de-bruxelles-capitale
MR,,2374,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
GROEN,,226,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,123,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
FDF,,1259,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
open vld,,734,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,729,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
PS,,2601,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
SP.A,,260,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
NVA,,389,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
CDH,,1433,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
CD&V,,252,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,338,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
PTB*PVDA-GO !,,287,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
VEGA,,29,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
LA DROITE,,118,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
DEBOUT LES BELGES!,,256,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
GAUCHES COMMUNES,,16,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
NATION,,51,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Libertarien,,10,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
Égalitaires ! ,,11,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
ISLAM,,137,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL,,65,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL N,,14,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
PENSIO(E)N PLUS,,10,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
BUB,,11,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
R.W.F,,2,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
R,,12,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
FE-MDCEJ,,2,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
PIRATE,,37,Ganshoren,2014,parlement-de-la-région-de-bruxelles-capitale
MR,,7170,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
GROEN,,651,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,83,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
FDF,,3254,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
open vld,,820,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,4192,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
PS,,5509,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
SP.A,,464,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
NVA,,432,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
CDH,,2237,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
CD&V,,240,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,334,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
PTB*PVDA-GO !,,1243,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
VEGA,,233,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
LA DROITE,,141,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
DEBOUT LES BELGES!,,458,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
GAUCHES COMMUNES,,97,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
NATION,,50,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Libertarien,,43,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
Égalitaires ! ,,22,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
ISLAM,,238,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL,,256,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL N,,52,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
PENSIO(E)N PLUS,,10,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
BUB,,27,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
R.W.F,,13,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
R,,100,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
FE-MDCEJ,,6,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
PIRATE,,371,Ixelles,2014,parlement-de-la-région-de-bruxelles-capitale
MR,,4445,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
GROEN,,673,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,290,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
FDF,,2354,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
open vld,,979,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,1749,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
PS,,5171,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
SP.A,,741,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
NVA,,704,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
CDH,,3447,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
CD&V,,480,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,602,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
PTB*PVDA-GO !,,628,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
VEGA,,57,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
LA DROITE,,155,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
DEBOUT LES BELGES!,,512,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
GAUCHES COMMUNES,,44,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
NATION,,56,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Libertarien,,20,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
Égalitaires ! ,,36,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
ISLAM,,333,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL,,150,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL N,,20,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
PENSIO(E)N PLUS,,26,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
BUB,,38,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
R.W.F,,11,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
R,,19,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
FE-MDCEJ,,6,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
PIRATE,,124,Jette,2014,parlement-de-la-région-de-bruxelles-capitale
MR,,2030,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
GROEN,,227,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,72,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
FDF,,656,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
open vld,,307,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,609,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
PS,,2131,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
SP.A,,281,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
NVA,,191,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
CDH,,871,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
CD&V,,129,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,132,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
PTB*PVDA-GO !,,300,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
VEGA,,27,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
LA DROITE,,45,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
DEBOUT LES BELGES!,,216,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
GAUCHES COMMUNES,,16,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
NATION,,26,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
Parti Libertarien,,6,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
Égalitaires ! ,,20,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
ISLAM,,188,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL,,43,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
PROBRUXSEL N,,13,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
PENSIO(E)N PLUS,,1,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
BUB,,13,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
R.W.F,,2,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
R,,5,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
FE-MDCEJ,,11,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
PIRATE,,32,Koekelberg,2014,parlement-de-la-région-de-bruxelles-capitale
MR,,5809,Molenbeek-Saint-Jean,2014,parlement-de-la-région-de-bruxelles-capitale
GROEN,,587,Molenbeek-Saint-Jean,2014,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,286,Molenbeek-Saint-Jean,2014,parlement-de-la-région-de-bruxelles-capitale
FDF,,2142,Molenbeek-Saint-Jean,2014,parlement-de-la-région-de-bruxelles-capitale
open vld,,823,Molenbeek-Saint-Jean,2014,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,1831,Molenbeek-Saint-Jean,2014,parlement-de-la-région-de-bruxelles-capitale
PS,,11597,Molenbeek-Saint-Jean,2014,parlement-de-la-région-de-bruxelles-capitale
SP.A,,1707,Molenbeek-Saint-Jean,2014,parlement-de-la-région-de-bruxelles-capitale
NVA,,782,Molenbeek-Saint-Jean,2014,parlement-de-la-région-de-bruxelles-capitale
CDH,,4100,Molenbeek-Saint-Jean,2014,parlement-de-la-région-de-bruxelles-capitale
CD&V,,408,Molenbeek-Saint-Jean,2014,parlement-de-la-région-de-bruxelles-capitale
